Week,Channel,Region,Channel Group,Channel Type,Super Region,Year,Quarter,Month,Spend,Impressions,Clicks,Conversions,Leads,Revenue,New Customers
2025-04-14,Paid Social,North America,Social,Paid,Americas,2025,2025-Q2,2025-04,22359.71,1814803,22384,497,1253,56855.36,302
2025-04-14,Paid Social,EMEA,Social,Paid,International,2025,2025-Q2,2025-04,15219.69,1151960,12342,268,635,32927.76,162
2025-04-14,Paid Social,APAC,Social,Paid,International,2025,2025-Q2,2025-04,7808.26,553572,6589,125,315,16473.48,63
2025-04-14,Display,North America,Display,Paid,Americas,2025,2025-Q2,2025-04,13523.52,2732366,11605,132,358,14272.62,83
2025-04-14,Display,EMEA,Display,Paid,International,2025,2025-Q2,2025-04,8184.03,1553400,5787,65,158,7477.03,42
2025-04-14,Display,APAC,Display,Paid,International,2025,2025-Q2,2025-04,4744.57,921118,3835,38,97,4492.06,21
2025-04-14,Video,North America,Video,Paid,Americas,2025,2025-Q2,2025-04,17190.78,891924,7517,139,340,16688.67,92
2025-04-14,Video,EMEA,Video,Paid,International,2025,2025-Q2,2025-04,9742.23,474007,4182,68,169,8680.44,39
2025-04-14,Video,APAC,Video,Paid,International,2025,2025-Q2,2025-04,5728.6,288717,2861,43,117,5281.08,22
2025-04-14,Email,North America,CRM,Owned,Americas,2025,2025-Q2,2025-04,13726.65,171181,5256,331,846,47135.95,222
2025-04-14,Email,EMEA,CRM,Owned,International,2025,2025-Q2,2025-04,8176.82,124107,4029,217,553,32957.27,124
2025-04-14,Email,APAC,CRM,Owned,International,2025,2025-Q2,2025-04,5201.23,73039,2571,138,374,19907.22,71
2025-04-14,Organic Search,North America,Search,Earned,Americas,2025,2025-Q2,2025-04,11048.35,215663,7928,408,985,51195.91,254
2025-04-14,Organic Search,EMEA,Search,Earned,International,2025,2025-Q2,2025-04,6290.42,147888,5983,268,691,35910.33,127
2025-04-14,Organic Search,APAC,Search,Earned,International,2025,2025-Q2,2025-04,4235.46,80433,3537,165,463,19183.94,88
2025-04-14,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q2,2025-04,8206.54,243182,4945,161,396,20583.92,95
2025-04-14,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q2,2025-04,5036.79,156866,3477,105,278,13309.81,55
2025-04-14,Affiliate,APAC,Partner,Paid,International,2025,2025-Q2,2025-04,3602.47,91070,1982,65,181,7402.58,37
2025-04-21,Paid Search,North America,Search,Paid,Americas,2025,2025-Q2,2025-04,25649.71,454623,21595,887,2255,116647.17,453
2025-04-21,Paid Search,EMEA,Search,Paid,International,2025,2025-Q2,2025-04,16926.03,321827,16861,672,1868,81670.69,360
2025-04-21,Paid Search,APAC,Search,Paid,International,2025,2025-Q2,2025-04,11903.15,245416,13191,582,1564,66452.31,351
2025-04-21,Paid Social,North America,Social,Paid,Americas,2025,2025-Q2,2025-04,18609.94,1487489,18606,343,904,41934.1,175
2025-04-21,Paid Social,EMEA,Social,Paid,International,2025,2025-Q2,2025-04,13834.93,1167676,15026,310,839,34479.54,171
2025-04-21,Paid Social,APAC,Social,Paid,International,2025,2025-Q2,2025-04,9654.58,777567,8569,194,493,22460.83,119
2025-04-21,Display,North America,Display,Paid,Americas,2025,2025-Q2,2025-04,11449.59,2178210,9439,91,246,10345.1,46
2025-04-21,Display,EMEA,Display,Paid,International,2025,2025-Q2,2025-04,8364.57,1752476,8204,88,253,9261.77,49
2025-04-21,Display,APAC,Display,Paid,International,2025,2025-Q2,2025-04,5895.16,1181378,4811,55,147,6000.7,35
2025-04-21,Video,North America,Video,Paid,Americas,2025,2025-Q2,2025-04,14647.81,818750,8347,130,361,14521.84,69
2025-04-21,Video,EMEA,Video,Paid,International,2025,2025-Q2,2025-04,10640.64,587782,5477,93,244,10519.55,54
2025-04-21,Video,APAC,Video,Paid,International,2025,2025-Q2,2025-04,7058.52,361472,2932,54,124,6587.48,35
2025-04-21,Email,North America,CRM,Owned,Americas,2025,2025-Q2,2025-04,13273.9,172508,6275,353,985,50488.81,191
2025-04-21,Email,EMEA,CRM,Owned,International,2025,2025-Q2,2025-04,9651.58,106173,3784,236,652,31704.14,144
2025-04-21,Email,APAC,CRM,Owned,International,2025,2025-Q2,2025-04,5990.48,74614,2321,150,375,21685.57,103
2025-04-21,Organic Search,North America,Search,Earned,Americas,2025,2025-Q2,2025-04,10697.08,192500,8310,407,1064,44843.18,230
2025-04-21,Organic Search,EMEA,Search,Earned,International,2025,2025-Q2,2025-04,7820.07,134071,4736,256,611,30464.87,163
2025-04-21,Organic Search,APAC,Search,Earned,International,2025,2025-Q2,2025-04,4521.75,93237,3467,158,386,20134.28,84
2025-04-21,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q2,2025-04,9064.91,206348,4899,172,484,19455.77,101
2025-04-21,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q2,2025-04,6211.82,150968,3088,119,301,14471.67,79
2025-04-21,Affiliate,APAC,Partner,Paid,International,2025,2025-Q2,2025-04,3587.05,104898,2157,75,190,9729.11,44
2025-04-28,Paid Search,North America,Search,Paid,Americas,2025,2025-Q2,2025-04,30142.7,599576,26309,1202,2952,140632.74,752
2025-04-28,Paid Search,EMEA,Search,Paid,International,2025,2025-Q2,2025-04,19253.93,360740,15576,656,1572,82146.27,385
2025-04-28,Paid Search,APAC,Search,Paid,International,2025,2025-Q2,2025-04,9964.44,172931,8346,301,788,38633.3,142
2025-04-28,Paid Social,North America,Social,Paid,Americas,2025,2025-Q2,2025-04,22981.27,1793261,21998,512,1354,61088.96,331
2025-04-28,Paid Social,EMEA,Social,Paid,International,2025,2025-Q2,2025-04,13740.04,1005553,11438,249,616,31695.33,159
2025-04-28,Paid Social,APAC,Social,Paid,International,2025,2025-Q2,2025-04,8135.8,640068,8163,153,412,18996.34,80
2025-04-28,Display,North America,Display,Paid,Americas,2025,2025-Q2,2025-04,13928.71,2707620,9636,112,262,12589.18,72
2025-04-28,Display,EMEA,Display,Paid,International,2025,2025-Q2,2025-04,7840.3,1430817,5657,55,143,6585.8,32
2025-04-28,Display,APAC,Display,Paid,International,2025,2025-Q2,2025-04,4954.04,975456,4319,41,116,4483.65,20
2025-04-28,Video,North America,Video,Paid,Americas,2025,2025-Q2,2025-04,15582.69,779324,6582,116,290,14395.74,76
2025-04-28,Video,EMEA,Video,Paid,International,2025,2025-Q2,2025-04,9360.02,478962,4528,69,179,8792.39,37
2025-04-28,Video,APAC,Video,Paid,International,2025,2025-Q2,2025-04,6319.7,347224,3606,56,157,6629.25,31
2025-04-28,Email,North America,CRM,Owned,Americas,2025,2025-Q2,2025-04,14099.43,186617,5805,338,833,50036.85,183
2025-04-28,Email,EMEA,CRM,Owned,International,2025,2025-Q2,2025-04,8033.64,120812,4109,208,554,31653.75,102
2025-04-28,Email,APAC,CRM,Owned,International,2025,2025-Q2,2025-04,5724.84,66216,2462,141,400,18644.61,79
2025-04-28,Organic Search,North America,Search,Earned,Americas,2025,2025-Q2,2025-04,9930.74,235159,9176,411,1040,53445.03,230
2025-04-28,Organic Search,EMEA,Search,Earned,International,2025,2025-Q2,2025-04,6552.73,150616,6384,284,768,34834.48,145
2025-04-28,Organic Search,APAC,Search,Earned,International,2025,2025-Q2,2025-04,4661.44,83898,3291,165,438,18327.54,97
2025-04-28,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q2,2025-04,7954.01,264236,5689,173,444,23080.74,89
2025-04-28,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q2,2025-04,5558.69,150248,3491,112,309,13541.06,60
2025-04-28,Affiliate,APAC,Partner,Paid,International,2025,2025-Q2,2025-04,3906.8,89975,2051,74,200,8491.33,44
2025-05-05,Paid Search,North America,Search,Paid,Americas,2025,2025-Q2,2025-05,25118.26,515847,25934,983,2651,116570.3,499
2025-05-05,Paid Search,EMEA,Search,Paid,International,2025,2025-Q2,2025-05,18569.37,394109,19295,814,2159,89390.62,463
2025-05-05,Paid Search,APAC,Search,Paid,International,2025,2025-Q2,2025-05,12955.57,255739,10775,503,1234,59537.12,324
2025-05-05,Paid Social,North America,Social,Paid,Americas,2025,2025-Q2,2025-05,20475.82,1569510,20707,408,1126,49179.32,215
2025-05-05,Paid Social,EMEA,Social,Paid,International,2025,2025-Q2,2025-05,14951.81,1243186,16827,368,1031,41682.44,218
2025-05-05,Paid Social,APAC,Social,Paid,International,2025,2025-Q2,2025-05,10490.21,809739,9470,224,573,27080.87,147
2025-05-05,Display,North America,Display,Paid,Americas,2025,2025-Q2,2025-05,12593.1,2732340,12416,128,358,13002.47,70
2025-05-05,Display,EMEA,Display,Paid,International,2025,2025-Q2,2025-05,9123.45,1887964,7388,84,211,8862.79,52
2025-05-05,Display,APAC,Display,Paid,International,2025,2025-Q2,2025-05,5684.71,1095215,3970,45,105,5120.38,28
2025-05-05,Video,North America,Video,Paid,Americas,2025,2025-Q2,2025-05,15862.36,847636,9026,150,431,17532.73,86
2025-05-05,Video,EMEA,Video,Paid,International,2025,2025-Q2,2025-05,11607.05,613101,6020,110,294,12943.98,69
2025-05-05,Video,APAC,Video,Paid,International,2025,2025-Q2,2025-05,6776.77,333946,2854,52,123,6546.34,35
2025-05-05,Email,North America,CRM,Owned,Americas,2025,2025-Q2,2025-05,14350.49,159160,5450,324,827,41982.76,189
2025-05-05,Email,EMEA,CRM,Owned,International,2025,2025-Q2,2025-05,10486.53,115746,3293,204,469,28707.88,125
2025-05-05,Email,APAC,CRM,Owned,International,2025,2025-Q2,2025-05,5346.34,80907,2545,131,329,19742.48,66
2025-05-05,Organic Search,North America,Search,Earned,Americas,2025,2025-Q2,2025-05,11693.18,199966,8575,446,1224,51243.78,272
2025-05-05,Organic Search,EMEA,Search,Earned,International,2025,2025-Q2,2025-05,7523.84,145897,5454,293,730,36251.82,198
2025-05-05,Organic Search,APAC,Search,Earned,International,2025,2025-Q2,2025-05,4326.29,101171,3991,193,493,25438.65,112
2025-05-05,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q2,2025-05,9868.9,225460,4395,164,402,19326.44,103
2025-05-05,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q2,2025-05,5910.93,162761,3203,107,260,13528.02,62
2025-05-05,Affiliate,APAC,Partner,Paid,International,2025,2025-Q2,2025-05,3267.34,107391,2329,67,178,8735,32
2025-05-12,Paid Search,North America,Search,Paid,Americas,2025,2025-Q2,2025-05,28836.87,553027,25738,1184,3048,143349.05,775
2025-05-12,Paid Search,EMEA,Search,Paid,International,2025,2025-Q2,2025-05,17166.51,308307,14183,593,1482,76900.84,364
2025-05-12,Paid Search,APAC,Search,Paid,International,2025,2025-Q2,2025-05,10923.75,220721,11309,441,1201,53137.36,226
2025-05-12,Paid Social,North America,Social,Paid,Americas,2025,2025-Q2,2025-05,23213.21,1752725,19017,429,1023,53350.36,269
2025-05-12,Paid Social,EMEA,Social,Paid,International,2025,2025-Q2,2025-05,13206.55,926911,11221,216,555,28735.78,115
2025-05-12,Paid Social,APAC,Social,Paid,International,2025,2025-Q2,2025-05,8816.34,697649,9387,188,526,21924.31,102
2025-05-12,Display,North America,Display,Paid,Americas,2025,2025-Q2,2025-05,12444.64,2338514,8841,96,233,11164.42,62
2025-05-12,Display,EMEA,Display,Paid,International,2025,2025-Q2,2025-05,7637.53,1544071,6555,63,170,7166.98,33
2025-05-12,Display,APAC,Display,Paid,International,2025,2025-Q2,2025-05,5406.99,1153199,4984,50,141,5326.82,27
2025-05-12,Video,North America,Video,Paid,Americas,2025,2025-Q2,2025-05,15859.16,764176,6854,114,285,14686.67,60
2025-05-12,Video,EMEA,Video,Paid,International,2025,2025-Q2,2025-05,9690.23,478978,4807,72,198,8928.71,37
2025-05-12,Video,APAC,Video,Paid,International,2025,2025-Q2,2025-05,6882.66,374124,4052,67,187,7470.67,40
2025-05-12,Email,North America,CRM,Owned,Americas,2025,2025-Q2,2025-05,12544.68,201102,6624,359,923,52970.34,193
2025-05-12,Email,EMEA,CRM,Owned,International,2025,2025-Q2,2025-05,8792.08,121873,4346,235,647,32589.56,126
2025-05-12,Email,APAC,CRM,Owned,International,2025,2025-Q2,2025-05,6170.86,68337,2116,128,333,16852.8,76
2025-05-12,Organic Search,North America,Search,Earned,Americas,2025,2025-Q2,2025-05,9667.39,237921,9776,418,1098,54702.4,203
2025-05-12,Organic Search,EMEA,Search,Earned,International,2025,2025-Q2,2025-05,7154.52,135726,6046,288,808,33886.45,158
2025-05-12,Organic Search,APAC,Search,Earned,International,2025,2025-Q2,2025-05,5015.48,86749,3571,189,506,21915.92,118
2025-05-12,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q2,2025-05,8214.95,252363,5666,173,466,21067.92,86
2025-05-12,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q2,2025-05,6016.93,145604,3207,111,292,12232.86,64
2025-05-12,Affiliate,APAC,Partner,Paid,International,2025,2025-Q2,2025-05,4231.8,97741,1852,71,173,8467.32,45
2025-05-19,Paid Search,North America,Search,Paid,Americas,2025,2025-Q2,2025-05,27330.73,537487,28532,1152,3235,135706.93,626
2025-05-19,Paid Search,EMEA,Search,Paid,International,2025,2025-Q2,2025-05,19904.17,406107,20912,937,2578,107293.83,572
2025-05-19,Paid Search,APAC,Search,Paid,International,2025,2025-Q2,2025-05,13137.9,249561,11197,545,1352,66967.04,367
2025-05-19,Paid Social,North America,Social,Paid,Americas,2025,2025-Q2,2025-05,22083.79,1890013,24712,516,1420,56283.23,291
2025-05-19,Paid Social,EMEA,Social,Paid,International,2025,2025-Q2,2025-05,16135.5,1284020,14348,332,812,38895,210
2025-05-19,Paid Social,APAC,Social,Paid,International,2025,2025-Q2,2025-05,9412.51,700519,7744,168,402,21081.66,102
2025-05-19,Display,North America,Display,Paid,Americas,2025,2025-Q2,2025-05,13493.75,2792570,12585,137,394,14483.23,80
2025-05-19,Display,EMEA,Display,Paid,International,2025,2025-Q2,2025-05,9828.38,1948633,8068,94,251,10358.27,62
2025-05-19,Display,APAC,Display,Paid,International,2025,2025-Q2,2025-05,5391.87,1005755,3885,43,105,5068.23,27
2025-05-19,Video,North America,Video,Paid,Americas,2025,2025-Q2,2025-05,17155.17,935940,8848,153,384,17382.99,92
2025-05-19,Video,EMEA,Video,Paid,International,2025,2025-Q2,2025-05,11793.91,597963,4940,84,197,10319.27,50
2025-05-19,Video,APAC,Video,Paid,International,2025,2025-Q2,2025-05,6050.58,287773,2620,38,97,5010.29,18
2025-05-19,Email,North America,CRM,Owned,Americas,2025,2025-Q2,2025-05,15521.6,170886,5829,369,984,49998.89,231
2025-05-19,Email,EMEA,CRM,Owned,International,2025,2025-Q2,2025-05,9388.16,124633,3743,229,555,33512.47,149
2025-05-19,Email,APAC,CRM,Owned,International,2025,2025-Q2,2025-05,5443.95,86099,2867,158,412,23643.02,86
2025-05-19,Organic Search,North America,Search,Earned,Americas,2025,2025-Q2,2025-05,12596.48,216149,7765,429,1027,51617.92,280
2025-05-19,Organic Search,EMEA,Search,Earned,International,2025,2025-Q2,2025-05,7134.07,156846,5929,273,671,35154.63,149
2025-05-19,Organic Search,APAC,Search,Earned,International,2025,2025-Q2,2025-05,4197.61,96966,4017,175,464,22276.49,86
2025-05-19,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q2,2025-05,9400.41,243262,5050,187,478,22909.34,123
2025-05-19,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q2,2025-05,5599.66,175097,3655,121,308,15837.24,73
2025-05-19,Affiliate,APAC,Partner,Paid,International,2025,2025-Q2,2025-05,3563.67,108916,2494,76,211,9392.83,39
2025-05-26,Paid Search,North America,Search,Paid,Americas,2025,2025-Q2,2025-05,29082.26,540065,23659,1029,2469,129855.71,629
2025-05-26,Paid Search,EMEA,Search,Paid,International,2025,2025-Q2,2025-05,16563.45,300916,14815,551,1449,70488.73,268
2025-05-26,Paid Search,APAC,Search,Paid,International,2025,2025-Q2,2025-05,11811.63,238865,12784,526,1490,60327.28,294
2025-05-26,Paid Social,North America,Social,Paid,Americas,2025,2025-Q2,2025-05,20471.31,1481192,17133,354,879,45571.64,214
2025-05-26,Paid Social,EMEA,Social,Paid,International,2025,2025-Q2,2025-05,13513.48,1101285,14207,273,740,32625.17,138
2025-05-26,Paid Social,APAC,Social,Paid,International,2025,2025-Q2,2025-05,9538.16,802788,9981,210,561,23963.46,120
2025-05-26,Display,North America,Display,Paid,Americas,2025,2025-Q2,2025-05,12543.55,2266805,9111,92,234,11123.86,47
2025-05-26,Display,EMEA,Display,Paid,International,2025,2025-Q2,2025-05,8204.86,1592646,7074,70,195,7785.92,38
2025-05-26,Display,APAC,Display,Paid,International,2025,2025-Q2,2025-05,5823.88,1224295,5569,61,164,6354.73,36
2025-05-26,Video,North America,Video,Paid,Americas,2025,2025-Q2,2025-05,14262.15,760298,7328,109,291,13348.28,56
2025-05-26,Video,EMEA,Video,Paid,International,2025,2025-Q2,2025-05,10485.54,589827,5787,93,252,10666.39,51
2025-05-26,Video,APAC,Video,Paid,International,2025,2025-Q2,2025-05,7399.04,397265,3371,58,152,6707.79,35
2025-05-26,Email,North America,CRM,Owned,Americas,2025,2025-Q2,2025-05,12869.67,190861,6523,338,907,49959.28,170
2025-05-26,Email,EMEA,CRM,Owned,International,2025,2025-Q2,2025-05,9492.61,109788,4125,240,687,32094.06,137
2025-05-26,Email,APAC,CRM,Owned,International,2025,2025-Q2,2025-05,6638.09,73744,2414,155,404,21209.83,100
2025-05-26,Organic Search,North America,Search,Earned,Americas,2025,2025-Q2,2025-05,10490.02,226561,9719,439,1199,52065.31,230
2025-05-26,Organic Search,EMEA,Search,Earned,International,2025,2025-Q2,2025-05,7644.31,131604,5213,265,684,29817.15,157
2025-05-26,Organic Search,APAC,Search,Earned,International,2025,2025-Q2,2025-05,5061.05,93211,3259,169,407,20522.98,104
2025-05-26,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q2,2025-05,8892.39,239832,5664,185,514,22668.35,101
2025-05-26,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q2,2025-05,6472.27,149181,3453,127,348,14627.56,78
2025-05-26,Affiliate,APAC,Partner,Paid,International,2025,2025-Q2,2025-05,4270.91,104838,2117,86,210,10675.74,58
2025-06-02,Paid Search,North America,Search,Paid,Americas,2025,2025-Q2,2025-06,29088.2,610004,30347,1298,3495,144044.44,754
2025-06-02,Paid Search,EMEA,Search,Paid,International,2025,2025-Q2,2025-06,21244.92,414492,17923,843,2017,100916.43,552
2025-06-02,Paid Search,APAC,Search,Paid,International,2025,2025-Q2,2025-06,11588.04,212078,9468,394,959,50211.31,202
2025-06-02,Paid Social,North America,Social,Paid,Americas,2025,2025-Q2,2025-06,23664.79,1946986,25238,557,1586,63265.42,336
2025-06-02,Paid Social,EMEA,Social,Paid,International,2025,2025-Q2,2025-06,16204.2,1240539,14769,355,912,43212.06,237
2025-06-02,Paid Social,APAC,Social,Paid,International,2025,2025-Q2,2025-06,8835.88,635088,7500,160,399,20888.93,99
2025-06-02,Display,North America,Display,Paid,Americas,2025,2025-Q2,2025-06,14432.29,2950589,11698,132,318,14073.27,83
2025-06-02,Display,EMEA,Display,Paid,International,2025,2025-Q2,2025-06,9306.27,1777848,6557,70,164,8029.54,40
2025-06-02,Display,APAC,Display,Paid,International,2025,2025-Q2,2025-06,4758.03,847787,3467,31,81,3656.39,14
2025-06-02,Video,North America,Video,Paid,Americas,2025,2025-Q2,2025-06,18315.15,957050,8992,165,432,19611.7,105
2025-06-02,Video,EMEA,Video,Paid,International,2025,2025-Q2,2025-06,10402.13,511186,4480,77,189,9793.43,50
2025-06-02,Video,APAC,Video,Paid,International,2025,2025-Q2,2025-06,6088.03,306558,2982,46,123,5967.87,25
2025-06-02,Email,North America,CRM,Owned,Americas,2025,2025-Q2,2025-06,15619.5,183085,5302,334,777,47446.33,211
2025-06-02,Email,EMEA,CRM,Owned,International,2025,2025-Q2,2025-06,8687.22,132547,4236,224,564,34109.93,115
2025-06-02,Email,APAC,CRM,Owned,International,2025,2025-Q2,2025-06,5557.04,77299,2695,143,386,20522.59,73
2025-06-02,Organic Search,North America,Search,Earned,Americas,2025,2025-Q2,2025-06,11152.01,230667,8735,448,1123,55915.46,291
2025-06-02,Organic Search,EMEA,Search,Earned,International,2025,2025-Q2,2025-06,6700.36,165391,6621,306,788,39194.37,176
2025-06-02,Organic Search,APAC,Search,Earned,International,2025,2025-Q2,2025-06,4525.62,97374,4222,196,543,23559.72,104
2025-06-02,Affiliate,North America,Partner,Paid,Americas,2025,2025-Q2,2025-06,9434.99,259167,5183,175,427,22349.41,103
2025-06-02,Affiliate,EMEA,Partner,Paid,International,2025,2025-Q2,2025-06,5379.44,166098,3643,108,286,14147.45,52
2025-06-02,Affiliate,APAC,Partner,Paid,International,2025,2025-Q2,2025-06,3833.24,91928,2200,74,206,8421.79,41
2025-06-09,Paid Search,North America,Search,Paid,Americas,2025,2025-Q2,2025-06,25370.34,473224,22226,875,2224,115086.02,501
2025-06-09,Paid Search,EMEA,Search,Paid,International,2025,2025-Q2,2025-06,17793.8,371496,19118,756,2084,88081.91,398
