Month,Source,Segment,Stage,Source Type,Stage Order,Year,Quarter,Month Label,Cycle Days,Records,Pipeline Value,Won Value,Visitors,Leads,MQLs,SQLs,Opportunities,Customers,Cycle Pool
2025-02-01,Partner,Enterprise,Opportunity,Partner,5,2025,2025-Q1,2025-02,91.27,51,1442975,0,0,0,0,0,51,0,0
2025-02-01,Partner,Enterprise,Customer,Partner,6,2025,2025-Q1,2025-02,91.27,21,594274,594274,0,0,0,0,0,21,1916.67
2025-02-01,Partner,Mid-Market,Visitors,Partner,1,2025,2025-Q1,2025-02,0,5583,0,0,5583,0,0,0,0,0,0
2025-02-01,Partner,Mid-Market,Leads,Partner,2,2025,2025-Q1,2025-02,0,565,0,0,0,565,0,0,0,0,0
2025-02-01,Partner,Mid-Market,MQL,Partner,3,2025,2025-Q1,2025-02,0,234,0,0,0,0,234,0,0,0,0
2025-02-01,Partner,Mid-Market,SQL,Partner,4,2025,2025-Q1,2025-02,43.37,126,0,0,0,0,0,126,0,0,0
2025-02-01,Partner,Mid-Market,Opportunity,Partner,5,2025,2025-Q1,2025-02,43.37,74,697794,0,0,0,0,0,74,0,0
2025-02-01,Partner,Mid-Market,Customer,Partner,6,2025,2025-Q1,2025-02,43.37,28,264308,264308,0,0,0,0,0,28,1214.36
2025-02-01,Partner,SMB,Visitors,Partner,1,2025,2025-Q1,2025-02,0,7239,0,0,7239,0,0,0,0,0,0
2025-02-01,Partner,SMB,Leads,Partner,2,2025,2025-Q1,2025-02,0,722,0,0,0,722,0,0,0,0,0
2025-02-01,Partner,SMB,MQL,Partner,3,2025,2025-Q1,2025-02,0,307,0,0,0,0,307,0,0,0,0
2025-02-01,Partner,SMB,SQL,Partner,4,2025,2025-Q1,2025-02,20.7,166,0,0,0,0,0,166,0,0,0
2025-02-01,Partner,SMB,Opportunity,Partner,5,2025,2025-Q1,2025-02,20.7,100,320741,0,0,0,0,0,100,0,0
2025-02-01,Partner,SMB,Customer,Partner,6,2025,2025-Q1,2025-02,20.7,36,115716,115716,0,0,0,0,0,36,745.2
2025-02-01,Direct,Enterprise,Visitors,Inbound,1,2025,2025-Q1,2025-02,0,8389,0,0,8389,0,0,0,0,0,0
2025-02-01,Direct,Enterprise,Leads,Inbound,2,2025,2025-Q1,2025-02,0,793,0,0,0,793,0,0,0,0,0
2025-02-01,Direct,Enterprise,MQL,Inbound,3,2025,2025-Q1,2025-02,0,329,0,0,0,0,329,0,0,0,0
2025-02-01,Direct,Enterprise,SQL,Inbound,4,2025,2025-Q1,2025-02,87.8,184,0,0,0,0,0,184,0,0,0
2025-02-01,Direct,Enterprise,Opportunity,Inbound,5,2025,2025-Q1,2025-02,87.8,110,3242482,0,0,0,0,0,110,0,0
2025-02-01,Direct,Enterprise,Customer,Inbound,6,2025,2025-Q1,2025-02,87.8,49,1433759,1433759,0,0,0,0,0,49,4302.2
2025-02-01,Direct,Mid-Market,Visitors,Inbound,1,2025,2025-Q1,2025-02,0,12470,0,0,12470,0,0,0,0,0,0
2025-02-01,Direct,Mid-Market,Leads,Inbound,2,2025,2025-Q1,2025-02,0,1143,0,0,0,1143,0,0,0,0,0
2025-02-01,Direct,Mid-Market,MQL,Inbound,3,2025,2025-Q1,2025-02,0,491,0,0,0,0,491,0,0,0,0
2025-02-01,Direct,Mid-Market,SQL,Inbound,4,2025,2025-Q1,2025-02,47.17,271,0,0,0,0,0,271,0,0,0
2025-02-01,Direct,Mid-Market,Opportunity,Inbound,5,2025,2025-Q1,2025-02,47.17,169,1555544,0,0,0,0,0,169,0,0
2025-02-01,Direct,Mid-Market,Customer,Inbound,6,2025,2025-Q1,2025-02,47.17,58,533851,533851,0,0,0,0,0,58,2735.86
2025-02-01,Direct,SMB,Visitors,Inbound,1,2025,2025-Q1,2025-02,0,16081,0,0,16081,0,0,0,0,0,0
2025-02-01,Direct,SMB,Leads,Inbound,2,2025,2025-Q1,2025-02,0,1468,0,0,0,1468,0,0,0,0,0
2025-02-01,Direct,SMB,MQL,Inbound,3,2025,2025-Q1,2025-02,0,628,0,0,0,0,628,0,0,0,0
2025-02-01,Direct,SMB,SQL,Inbound,4,2025,2025-Q1,2025-02,20.62,336,0,0,0,0,0,336,0,0,0
2025-02-01,Direct,SMB,Opportunity,Inbound,5,2025,2025-Q1,2025-02,20.62,213,648598,0,0,0,0,0,213,0,0
2025-02-01,Direct,SMB,Customer,Inbound,6,2025,2025-Q1,2025-02,20.62,72,218447,218447,0,0,0,0,0,72,1484.64
2025-03-01,Paid Search,Enterprise,Visitors,Paid,1,2025,2025-Q1,2025-03,0,13131,0,0,13131,0,0,0,0,0,0
2025-03-01,Paid Search,Enterprise,Leads,Paid,2,2025,2025-Q1,2025-03,0,1405,0,0,0,1405,0,0,0,0,0
2025-03-01,Paid Search,Enterprise,MQL,Paid,3,2025,2025-Q1,2025-03,0,601,0,0,0,0,601,0,0,0,0
2025-03-01,Paid Search,Enterprise,SQL,Paid,4,2025,2025-Q1,2025-03,83.86,331,0,0,0,0,0,331,0,0,0
2025-03-01,Paid Search,Enterprise,Opportunity,Paid,5,2025,2025-Q1,2025-03,83.86,205,5931103,0,0,0,0,0,205,0,0
2025-03-01,Paid Search,Enterprise,Customer,Paid,6,2025,2025-Q1,2025-03,83.86,90,2617034,2617034,0,0,0,0,0,90,7547.4
2025-03-01,Paid Search,Mid-Market,Visitors,Paid,1,2025,2025-Q1,2025-03,0,20168,0,0,20168,0,0,0,0,0,0
2025-03-01,Paid Search,Mid-Market,Leads,Paid,2,2025,2025-Q1,2025-03,0,2162,0,0,0,2162,0,0,0,0,0
2025-03-01,Paid Search,Mid-Market,MQL,Paid,3,2025,2025-Q1,2025-03,0,908,0,0,0,0,908,0,0,0,0
2025-03-01,Paid Search,Mid-Market,SQL,Paid,4,2025,2025-Q1,2025-03,46.32,496,0,0,0,0,0,496,0,0,0
2025-03-01,Paid Search,Mid-Market,Opportunity,Paid,5,2025,2025-Q1,2025-03,46.32,304,2864994,0,0,0,0,0,304,0,0
2025-03-01,Paid Search,Mid-Market,Customer,Paid,6,2025,2025-Q1,2025-03,46.32,107,1011546,1011546,0,0,0,0,0,107,4956.24
2025-03-01,Paid Search,SMB,Visitors,Paid,1,2025,2025-Q1,2025-03,0,25520,0,0,25520,0,0,0,0,0,0
2025-03-01,Paid Search,SMB,Leads,Paid,2,2025,2025-Q1,2025-03,0,2826,0,0,0,2826,0,0,0,0,0
2025-03-01,Paid Search,SMB,MQL,Paid,3,2025,2025-Q1,2025-03,0,1170,0,0,0,0,1170,0,0,0,0
2025-03-01,Paid Search,SMB,SQL,Paid,4,2025,2025-Q1,2025-03,21.99,651,0,0,0,0,0,651,0,0,0
2025-03-01,Paid Search,SMB,Opportunity,Paid,5,2025,2025-Q1,2025-03,21.99,395,1232072,0,0,0,0,0,395,0,0
2025-03-01,Paid Search,SMB,Customer,Paid,6,2025,2025-Q1,2025-03,21.99,132,412409,412409,0,0,0,0,0,132,2902.68
2025-03-01,Paid Social,Enterprise,Visitors,Paid,1,2025,2025-Q1,2025-03,0,15274,0,0,15274,0,0,0,0,0,0
2025-03-01,Paid Social,Enterprise,Leads,Paid,2,2025,2025-Q1,2025-03,0,1125,0,0,0,1125,0,0,0,0,0
2025-03-01,Paid Social,Enterprise,MQL,Paid,3,2025,2025-Q1,2025-03,0,462,0,0,0,0,462,0,0,0,0
2025-03-01,Paid Social,Enterprise,SQL,Paid,4,2025,2025-Q1,2025-03,90.62,253,0,0,0,0,0,253,0,0,0
2025-03-01,Paid Social,Enterprise,Opportunity,Paid,5,2025,2025-Q1,2025-03,90.62,164,4687797,0,0,0,0,0,164,0,0
2025-03-01,Paid Social,Enterprise,Customer,Paid,6,2025,2025-Q1,2025-03,90.62,70,2004560,2004560,0,0,0,0,0,70,6343.4
2025-03-01,Paid Social,Mid-Market,Visitors,Paid,1,2025,2025-Q1,2025-03,0,23653,0,0,23653,0,0,0,0,0,0
2025-03-01,Paid Social,Mid-Market,Leads,Paid,2,2025,2025-Q1,2025-03,0,1741,0,0,0,1741,0,0,0,0,0
2025-03-01,Paid Social,Mid-Market,MQL,Paid,3,2025,2025-Q1,2025-03,0,707,0,0,0,0,707,0,0,0,0
2025-03-01,Paid Social,Mid-Market,SQL,Paid,4,2025,2025-Q1,2025-03,43.91,401,0,0,0,0,0,401,0,0,0
2025-03-01,Paid Social,Mid-Market,Opportunity,Paid,5,2025,2025-Q1,2025-03,43.91,249,2299970,0,0,0,0,0,249,0,0
2025-03-01,Paid Social,Mid-Market,Customer,Paid,6,2025,2025-Q1,2025-03,43.91,94,867865,867865,0,0,0,0,0,94,4127.54
2025-03-01,Paid Social,SMB,Visitors,Paid,1,2025,2025-Q1,2025-03,0,31857,0,0,31857,0,0,0,0,0,0
2025-03-01,Paid Social,SMB,Leads,Paid,2,2025,2025-Q1,2025-03,0,2324,0,0,0,2324,0,0,0,0,0
2025-03-01,Paid Social,SMB,MQL,Paid,3,2025,2025-Q1,2025-03,0,961,0,0,0,0,961,0,0,0,0
2025-03-01,Paid Social,SMB,SQL,Paid,4,2025,2025-Q1,2025-03,20.5,545,0,0,0,0,0,545,0,0,0
2025-03-01,Paid Social,SMB,Opportunity,Paid,5,2025,2025-Q1,2025-03,20.5,341,1094405,0,0,0,0,0,341,0,0
2025-03-01,Paid Social,SMB,Customer,Paid,6,2025,2025-Q1,2025-03,20.5,113,361490,361490,0,0,0,0,0,113,2316.5
2025-03-01,Organic Search,Enterprise,Visitors,Inbound,1,2025,2025-Q1,2025-03,0,20721,0,0,20721,0,0,0,0,0,0
2025-03-01,Organic Search,Enterprise,Leads,Inbound,2,2025,2025-Q1,2025-03,0,2450,0,0,0,2450,0,0,0,0,0
2025-03-01,Organic Search,Enterprise,MQL,Inbound,3,2025,2025-Q1,2025-03,0,1032,0,0,0,0,1032,0,0,0,0
2025-03-01,Organic Search,Enterprise,SQL,Inbound,4,2025,2025-Q1,2025-03,88.64,580,0,0,0,0,0,580,0,0,0
2025-03-01,Organic Search,Enterprise,Opportunity,Inbound,5,2025,2025-Q1,2025-03,88.64,353,10605758,0,0,0,0,0,353,0,0
2025-03-01,Organic Search,Enterprise,Customer,Inbound,6,2025,2025-Q1,2025-03,88.64,157,4719450,4719450,0,0,0,0,0,157,13916.48
2025-03-01,Organic Search,Mid-Market,Visitors,Inbound,1,2025,2025-Q1,2025-03,0,31607,0,0,31607,0,0,0,0,0,0
2025-03-01,Organic Search,Mid-Market,Leads,Inbound,2,2025,2025-Q1,2025-03,0,3690,0,0,0,3690,0,0,0,0,0
2025-03-01,Organic Search,Mid-Market,MQL,Inbound,3,2025,2025-Q1,2025-03,0,1534,0,0,0,0,1534,0,0,0,0
2025-03-01,Organic Search,Mid-Market,SQL,Inbound,4,2025,2025-Q1,2025-03,48.19,852,0,0,0,0,0,852,0,0,0
2025-03-01,Organic Search,Mid-Market,Opportunity,Inbound,5,2025,2025-Q1,2025-03,48.19,515,4722723,0,0,0,0,0,515,0,0
2025-03-01,Organic Search,Mid-Market,Customer,Inbound,6,2025,2025-Q1,2025-03,48.19,187,1715542,1715542,0,0,0,0,0,187,9011.53
2025-03-01,Organic Search,SMB,Visitors,Inbound,1,2025,2025-Q1,2025-03,0,39888,0,0,39888,0,0,0,0,0,0
2025-03-01,Organic Search,SMB,Leads,Inbound,2,2025,2025-Q1,2025-03,0,4589,0,0,0,4589,0,0,0,0,0
2025-03-01,Organic Search,SMB,MQL,Inbound,3,2025,2025-Q1,2025-03,0,1954,0,0,0,0,1954,0,0,0,0
2025-03-01,Organic Search,SMB,SQL,Inbound,4,2025,2025-Q1,2025-03,20.65,1065,0,0,0,0,0,1065,0,0,0
2025-03-01,Organic Search,SMB,Opportunity,Inbound,5,2025,2025-Q1,2025-03,20.65,661,2009785,0,0,0,0,0,661,0,0
2025-03-01,Organic Search,SMB,Customer,Inbound,6,2025,2025-Q1,2025-03,20.65,219,664478,664478,0,0,0,0,0,219,4522.35
2025-03-01,Email,Enterprise,Visitors,Nurture,1,2025,2025-Q1,2025-03,0,6042,0,0,6042,0,0,0,0,0,0
2025-03-01,Email,Enterprise,Leads,Nurture,2,2025,2025-Q1,2025-03,0,783,0,0,0,783,0,0,0,0,0
2025-03-01,Email,Enterprise,MQL,Nurture,3,2025,2025-Q1,2025-03,0,328,0,0,0,0,328,0,0,0,0
2025-03-01,Email,Enterprise,SQL,Nurture,4,2025,2025-Q1,2025-03,85.46,179,0,0,0,0,0,179,0,0,0
2025-03-01,Email,Enterprise,Opportunity,Nurture,5,2025,2025-Q1,2025-03,85.46,107,3039348,0,0,0,0,0,107,0,0
2025-03-01,Email,Enterprise,Customer,Nurture,6,2025,2025-Q1,2025-03,85.46,50,1416905,1416905,0,0,0,0,0,50,4273.0
2025-03-01,Email,Mid-Market,Visitors,Nurture,1,2025,2025-Q1,2025-03,0,9603,0,0,9603,0,0,0,0,0,0
2025-03-01,Email,Mid-Market,Leads,Nurture,2,2025,2025-Q1,2025-03,0,1228,0,0,0,1228,0,0,0,0,0
2025-03-01,Email,Mid-Market,MQL,Nurture,3,2025,2025-Q1,2025-03,0,510,0,0,0,0,510,0,0,0,0
2025-03-01,Email,Mid-Market,SQL,Nurture,4,2025,2025-Q1,2025-03,44.69,270,0,0,0,0,0,270,0,0,0
2025-03-01,Email,Mid-Market,Opportunity,Nurture,5,2025,2025-Q1,2025-03,44.69,167,1588343,0,0,0,0,0,167,0,0
2025-03-01,Email,Mid-Market,Customer,Nurture,6,2025,2025-Q1,2025-03,44.69,59,560973,560973,0,0,0,0,0,59,2636.71
2025-03-01,Email,SMB,Visitors,Nurture,1,2025,2025-Q1,2025-03,0,12550,0,0,12550,0,0,0,0,0,0
2025-03-01,Email,SMB,Leads,Nurture,2,2025,2025-Q1,2025-03,0,1623,0,0,0,1623,0,0,0,0,0
2025-03-01,Email,SMB,MQL,Nurture,3,2025,2025-Q1,2025-03,0,665,0,0,0,0,665,0,0,0,0
2025-03-01,Email,SMB,SQL,Nurture,4,2025,2025-Q1,2025-03,21.25,355,0,0,0,0,0,355,0,0,0
2025-03-01,Email,SMB,Opportunity,Nurture,5,2025,2025-Q1,2025-03,21.25,227,738070,0,0,0,0,0,227,0,0
2025-03-01,Email,SMB,Customer,Nurture,6,2025,2025-Q1,2025-03,21.25,74,241534,241534,0,0,0,0,0,74,1572.5
2025-03-01,Webinar,Enterprise,Visitors,Nurture,1,2025,2025-Q1,2025-03,0,2525,0,0,2525,0,0,0,0,0,0
2025-03-01,Webinar,Enterprise,Leads,Nurture,2,2025,2025-Q1,2025-03,0,392,0,0,0,392,0,0,0,0,0
2025-03-01,Webinar,Enterprise,MQL,Nurture,3,2025,2025-Q1,2025-03,0,168,0,0,0,0,168,0,0,0,0
2025-03-01,Webinar,Enterprise,SQL,Nurture,4,2025,2025-Q1,2025-03,90.34,90,0,0,0,0,0,90,0,0,0
2025-03-01,Webinar,Enterprise,Opportunity,Nurture,5,2025,2025-Q1,2025-03,90.34,57,1609947,0,0,0,0,0,57,0,0
2025-03-01,Webinar,Enterprise,Customer,Nurture,6,2025,2025-Q1,2025-03,90.34,23,654329,654329,0,0,0,0,0,23,2077.82
2025-03-01,Webinar,Mid-Market,Visitors,Nurture,1,2025,2025-Q1,2025-03,0,3739,0,0,3739,0,0,0,0,0,0
2025-03-01,Webinar,Mid-Market,Leads,Nurture,2,2025,2025-Q1,2025-03,0,576,0,0,0,576,0,0,0,0,0
2025-03-01,Webinar,Mid-Market,MQL,Nurture,3,2025,2025-Q1,2025-03,0,248,0,0,0,0,248,0,0,0,0
2025-03-01,Webinar,Mid-Market,SQL,Nurture,4,2025,2025-Q1,2025-03,46.0,131,0,0,0,0,0,131,0,0,0
2025-03-01,Webinar,Mid-Market,Opportunity,Nurture,5,2025,2025-Q1,2025-03,46.0,81,734024,0,0,0,0,0,81,0,0
2025-03-01,Webinar,Mid-Market,Customer,Nurture,6,2025,2025-Q1,2025-03,46.0,31,280972,280972,0,0,0,0,0,31,1426.0
2025-03-01,Webinar,SMB,Visitors,Nurture,1,2025,2025-Q1,2025-03,0,5024,0,0,5024,0,0,0,0,0,0
2025-03-01,Webinar,SMB,Leads,Nurture,2,2025,2025-Q1,2025-03,0,785,0,0,0,785,0,0,0,0,0
2025-03-01,Webinar,SMB,MQL,Nurture,3,2025,2025-Q1,2025-03,0,333,0,0,0,0,333,0,0,0,0
2025-03-01,Webinar,SMB,SQL,Nurture,4,2025,2025-Q1,2025-03,20.49,183,0,0,0,0,0,183,0,0,0
2025-03-01,Webinar,SMB,Opportunity,Nurture,5,2025,2025-Q1,2025-03,20.49,110,347792,0,0,0,0,0,110,0,0
2025-03-01,Webinar,SMB,Customer,Nurture,6,2025,2025-Q1,2025-03,20.49,39,123738,123738,0,0,0,0,0,39,799.11
2025-03-01,Partner,Enterprise,Visitors,Partner,1,2025,2025-Q1,2025-03,0,4308,0,0,4308,0,0,0,0,0,0
2025-03-01,Partner,Enterprise,Leads,Partner,2,2025,2025-Q1,2025-03,0,432,0,0,0,432,0,0,0,0,0
2025-03-01,Partner,Enterprise,MQL,Partner,3,2025,2025-Q1,2025-03,0,177,0,0,0,0,177,0,0,0,0
2025-03-01,Partner,Enterprise,SQL,Partner,4,2025,2025-Q1,2025-03,85.52,96,0,0,0,0,0,96,0,0,0
2025-03-01,Partner,Enterprise,Opportunity,Partner,5,2025,2025-Q1,2025-03,85.52,60,1770911,0,0,0,0,0,60,0,0
2025-03-01,Partner,Enterprise,Customer,Partner,6,2025,2025-Q1,2025-03,85.52,25,744367,744367,0,0,0,0,0,25,2138.0
2025-03-01,Partner,Mid-Market,Visitors,Partner,1,2025,2025-Q1,2025-03,0,6712,0,0,6712,0,0,0,0,0,0
2025-03-01,Partner,Mid-Market,Leads,Partner,2,2025,2025-Q1,2025-03,0,678,0,0,0,678,0,0,0,0,0
2025-03-01,Partner,Mid-Market,MQL,Partner,3,2025,2025-Q1,2025-03,0,279,0,0,0,0,279,0,0,0,0
2025-03-01,Partner,Mid-Market,SQL,Partner,4,2025,2025-Q1,2025-03,45.82,154,0,0,0,0,0,154,0,0,0
2025-03-01,Partner,Mid-Market,Opportunity,Partner,5,2025,2025-Q1,2025-03,45.82,98,934696,0,0,0,0,0,98,0,0
2025-03-01,Partner,Mid-Market,Customer,Partner,6,2025,2025-Q1,2025-03,45.82,35,336474,336474,0,0,0,0,0,35,1603.7
2025-03-01,Partner,SMB,Visitors,Partner,1,2025,2025-Q1,2025-03,0,8183,0,0,8183,0,0,0,0,0,0
2025-03-01,Partner,SMB,Leads,Partner,2,2025,2025-Q1,2025-03,0,825,0,0,0,825,0,0,0,0,0
2025-03-01,Partner,SMB,MQL,Partner,3,2025,2025-Q1,2025-03,0,335,0,0,0,0,335,0,0,0,0
2025-03-01,Partner,SMB,SQL,Partner,4,2025,2025-Q1,2025-03,21.71,190,0,0,0,0,0,190,0,0,0
2025-03-01,Partner,SMB,Opportunity,Partner,5,2025,2025-Q1,2025-03,21.71,117,355600,0,0,0,0,0,117,0,0
2025-03-01,Partner,SMB,Customer,Partner,6,2025,2025-Q1,2025-03,21.71,44,134871,134871,0,0,0,0,0,44,955.24
2025-03-01,Direct,Enterprise,Visitors,Inbound,1,2025,2025-Q1,2025-03,0,9385,0,0,9385,0,0,0,0,0,0
2025-03-01,Direct,Enterprise,Leads,Inbound,2,2025,2025-Q1,2025-03,0,869,0,0,0,869,0,0,0,0,0
2025-03-01,Direct,Enterprise,MQL,Inbound,3,2025,2025-Q1,2025-03,0,364,0,0,0,0,364,0,0,0,0
2025-03-01,Direct,Enterprise,SQL,Inbound,4,2025,2025-Q1,2025-03,89.45,203,0,0,0,0,0,203,0,0,0
2025-03-01,Direct,Enterprise,Opportunity,Inbound,5,2025,2025-Q1,2025-03,89.45,124,3495036,0,0,0,0,0,124,0,0
2025-03-01,Direct,Enterprise,Customer,Inbound,6,2025,2025-Q1,2025-03,89.45,53,1486025,1486025,0,0,0,0,0,53,4740.85
2025-03-01,Direct,Mid-Market,Visitors,Inbound,1,2025,2025-Q1,2025-03,0,14968,0,0,14968,0,0,0,0,0,0
2025-03-01,Direct,Mid-Market,Leads,Inbound,2,2025,2025-Q1,2025-03,0,1400,0,0,0,1400,0,0,0,0,0
2025-03-01,Direct,Mid-Market,MQL,Inbound,3,2025,2025-Q1,2025-03,0,579,0,0,0,0,579,0,0,0,0
2025-03-01,Direct,Mid-Market,SQL,Inbound,4,2025,2025-Q1,2025-03,45.53,325,0,0,0,0,0,325,0,0,0
2025-03-01,Direct,Mid-Market,Opportunity,Inbound,5,2025,2025-Q1,2025-03,45.53,196,1822341,0,0,0,0,0,196,0,0
2025-03-01,Direct,Mid-Market,Customer,Inbound,6,2025,2025-Q1,2025-03,45.53,70,649208,649208,0,0,0,0,0,70,3187.1
2025-03-01,Direct,SMB,Visitors,Inbound,1,2025,2025-Q1,2025-03,0,20035,0,0,20035,0,0,0,0,0,0
2025-03-01,Direct,SMB,Leads,Inbound,2,2025,2025-Q1,2025-03,0,1844,0,0,0,1844,0,0,0,0,0
2025-03-01,Direct,SMB,MQL,Inbound,3,2025,2025-Q1,2025-03,0,779,0,0,0,0,779,0,0,0,0
2025-03-01,Direct,SMB,SQL,Inbound,4,2025,2025-Q1,2025-03,20.51,426,0,0,0,0,0,426,0,0,0
2025-03-01,Direct,SMB,Opportunity,Inbound,5,2025,2025-Q1,2025-03,20.51,261,823208,0,0,0,0,0,261,0,0
2025-03-01,Direct,SMB,Customer,Inbound,6,2025,2025-Q1,2025-03,20.51,85,269734,269734,0,0,0,0,0,85,1743.35
2025-04-01,Paid Search,Enterprise,Visitors,Paid,1,2025,2025-Q2,2025-04,0,14321,0,0,14321,0,0,0,0,0,0
2025-04-01,Paid Search,Enterprise,Leads,Paid,2,2025,2025-Q2,2025-04,0,1530,0,0,0,1530,0,0,0,0,0
2025-04-01,Paid Search,Enterprise,MQL,Paid,3,2025,2025-Q2,2025-04,0,640,0,0,0,0,640,0,0,0,0
2025-04-01,Paid Search,Enterprise,SQL,Paid,4,2025,2025-Q2,2025-04,89.99,347,0,0,0,0,0,347,0,0,0
2025-04-01,Paid Search,Enterprise,Opportunity,Paid,5,2025,2025-Q2,2025-04,89.99,207,5898698,0,0,0,0,0,207,0,0
2025-04-01,Paid Search,Enterprise,Customer,Paid,6,2025,2025-Q2,2025-04,89.99,91,2572324,2572324,0,0,0,0,0,91,8189.09
2025-04-01,Paid Search,Mid-Market,Visitors,Paid,1,2025,2025-Q2,2025-04,0,21371,0,0,21371,0,0,0,0,0,0
2025-04-01,Paid Search,Mid-Market,Leads,Paid,2,2025,2025-Q2,2025-04,0,2291,0,0,0,2291,0,0,0,0,0
2025-04-01,Paid Search,Mid-Market,MQL,Paid,3,2025,2025-Q2,2025-04,0,968,0,0,0,0,968,0,0,0,0
2025-04-01,Paid Search,Mid-Market,SQL,Paid,4,2025,2025-Q2,2025-04,46.29,518,0,0,0,0,0,518,0,0,0
2025-04-01,Paid Search,Mid-Market,Opportunity,Paid,5,2025,2025-Q2,2025-04,46.29,320,2868527,0,0,0,0,0,320,0,0
2025-04-01,Paid Search,Mid-Market,Customer,Paid,6,2025,2025-Q2,2025-04,46.29,113,1010149,1010149,0,0,0,0,0,113,5230.77
2025-04-01,Paid Search,SMB,Visitors,Paid,1,2025,2025-Q2,2025-04,0,28707,0,0,28707,0,0,0,0,0,0
2025-04-01,Paid Search,SMB,Leads,Paid,2,2025,2025-Q2,2025-04,0,3030,0,0,0,3030,0,0,0,0,0
2025-04-01,Paid Search,SMB,MQL,Paid,3,2025,2025-Q2,2025-04,0,1271,0,0,0,0,1271,0,0,0,0
2025-04-01,Paid Search,SMB,SQL,Paid,4,2025,2025-Q2,2025-04,20.5,678,0,0,0,0,0,678,0,0,0
2025-04-01,Paid Search,SMB,Opportunity,Paid,5,2025,2025-Q2,2025-04,20.5,415,1315669,0,0,0,0,0,415,0,0
2025-04-01,Paid Search,SMB,Customer,Paid,6,2025,2025-Q2,2025-04,20.5,132,417315,417315,0,0,0,0,0,132,2706.0
2025-04-01,Paid Social,Enterprise,Visitors,Paid,1,2025,2025-Q2,2025-04,0,17520,0,0,17520,0,0,0,0,0,0
2025-04-01,Paid Social,Enterprise,Leads,Paid,2,2025,2025-Q2,2025-04,0,1249,0,0,0,1249,0,0,0,0,0
2025-04-01,Paid Social,Enterprise,MQL,Paid,3,2025,2025-Q2,2025-04,0,540,0,0,0,0,540,0,0,0,0
2025-04-01,Paid Social,Enterprise,SQL,Paid,4,2025,2025-Q2,2025-04,86.97,300,0,0,0,0,0,300,0,0,0
2025-04-01,Paid Social,Enterprise,Opportunity,Paid,5,2025,2025-Q2,2025-04,86.97,187,5514623,0,0,0,0,0,187,0,0
2025-04-01,Paid Social,Enterprise,Customer,Paid,6,2025,2025-Q2,2025-04,86.97,80,2359734,2359734,0,0,0,0,0,80,6957.6
2025-04-01,Paid Social,Mid-Market,Visitors,Paid,1,2025,2025-Q2,2025-04,0,26852,0,0,26852,0,0,0,0,0,0
2025-04-01,Paid Social,Mid-Market,Leads,Paid,2,2025,2025-Q2,2025-04,0,1955,0,0,0,1955,0,0,0,0,0
2025-04-01,Paid Social,Mid-Market,MQL,Paid,3,2025,2025-Q2,2025-04,0,850,0,0,0,0,850,0,0,0,0
2025-04-01,Paid Social,Mid-Market,SQL,Paid,4,2025,2025-Q2,2025-04,46.37,469,0,0,0,0,0,469,0,0,0
2025-04-01,Paid Social,Mid-Market,Opportunity,Paid,5,2025,2025-Q2,2025-04,46.37,297,2781233,0,0,0,0,0,297,0,0
2025-04-01,Paid Social,Mid-Market,Customer,Paid,6,2025,2025-Q2,2025-04,46.37,104,973523,973523,0,0,0,0,0,104,4822.48
2025-04-01,Paid Social,SMB,Visitors,Paid,1,2025,2025-Q2,2025-04,0,32783,0,0,32783,0,0,0,0,0,0
2025-04-01,Paid Social,SMB,Leads,Paid,2,2025,2025-Q2,2025-04,0,2446,0,0,0,2446,0,0,0,0,0
2025-04-01,Paid Social,SMB,MQL,Paid,3,2025,2025-Q2,2025-04,0,1049,0,0,0,0,1049,0,0,0,0
2025-04-01,Paid Social,SMB,SQL,Paid,4,2025,2025-Q2,2025-04,21.59,577,0,0,0,0,0,577,0,0,0
2025-04-01,Paid Social,SMB,Opportunity,Paid,5,2025,2025-Q2,2025-04,21.59,362,1117648,0,0,0,0,0,362,0,0
2025-04-01,Paid Social,SMB,Customer,Paid,6,2025,2025-Q2,2025-04,21.59,120,369536,369536,0,0,0,0,0,120,2590.8
2025-04-01,Organic Search,Enterprise,Visitors,Inbound,1,2025,2025-Q2,2025-04,0,21831,0,0,21831,0,0,0,0,0,0
2025-04-01,Organic Search,Enterprise,Leads,Inbound,2,2025,2025-Q2,2025-04,0,2490,0,0,0,2490,0,0,0,0,0
2025-04-01,Organic Search,Enterprise,MQL,Inbound,3,2025,2025-Q2,2025-04,0,1053,0,0,0,0,1053,0,0,0,0
2025-04-01,Organic Search,Enterprise,SQL,Inbound,4,2025,2025-Q2,2025-04,90.06,563,0,0,0,0,0,563,0,0,0
2025-04-01,Organic Search,Enterprise,Opportunity,Inbound,5,2025,2025-Q2,2025-04,90.06,347,9762561,0,0,0,0,0,347,0,0
2025-04-01,Organic Search,Enterprise,Customer,Inbound,6,2025,2025-Q2,2025-04,90.06,147,4141381,4141381,0,0,0,0,0,147,13238.82
2025-04-01,Organic Search,Mid-Market,Visitors,Inbound,1,2025,2025-Q2,2025-04,0,34566,0,0,34566,0,0,0,0,0,0
2025-04-01,Organic Search,Mid-Market,Leads,Inbound,2,2025,2025-Q2,2025-04,0,4040,0,0,0,4040,0,0,0,0,0
