Week,Campaign,Device,Platform,Objective,Funnel Stage,Year,Quarter,Month,Cost,Impressions,Reach,Clicks,Conversions,Conversion Value,Video Views
2025-03-31,YT-Awareness-InStream,Connected TV,Google Ads,Awareness,Top,2025,2025-Q1,2025-03,931.08,71837,30526,451,1,170.26,21473
2025-03-31,FB-Prospecting-LAL-3pct,Desktop,Meta Ads,Traffic,Top,2025,2025-Q1,2025-03,7140.48,812756,320360,7781,118,11279.58,0
2025-03-31,FB-Prospecting-LAL-3pct,Mobile,Meta Ads,Traffic,Top,2025,2025-Q1,2025-03,7726.25,890769,361061,9315,122,11541.96,0
2025-03-31,FB-Prospecting-LAL-3pct,Tablet,Meta Ads,Traffic,Top,2025,2025-Q1,2025-03,1639.77,184969,76998,1808,24,2325.44,0
2025-03-31,FB-Prospecting-LAL-3pct,Connected TV,Meta Ads,Traffic,Top,2025,2025-Q1,2025-03,1255.62,105923,41094,1080,14,1334.84,0
2025-03-31,IG-Retargeting-Cart-7d,Desktop,Meta Ads,Conversions,Bottom,2025,2025-Q1,2025-03,4830.88,351813,138766,6645,357,30649.42,0
2025-03-31,IG-Retargeting-Cart-7d,Mobile,Meta Ads,Conversions,Bottom,2025,2025-Q1,2025-03,5175.18,384358,142933,8326,367,32260.82,0
2025-03-31,IG-Retargeting-Cart-7d,Tablet,Meta Ads,Conversions,Bottom,2025,2025-Q1,2025-03,1097.58,82254,32089,1591,74,6185.26,0
2025-03-31,IG-Retargeting-Cart-7d,Connected TV,Meta Ads,Conversions,Bottom,2025,2025-Q1,2025-03,841.24,45807,18434,873,39,3304.16,0
2025-03-31,FB-Catalog-DPA-Evergreen,Desktop,Meta Ads,Sales,Bottom,2025,2025-Q1,2025-03,6423.3,678813,283601,9606,431,34378.66,0
2025-03-31,FB-Catalog-DPA-Evergreen,Mobile,Meta Ads,Sales,Bottom,2025,2025-Q1,2025-03,6884.62,707828,314274,10667,394,31979.23,0
2025-03-31,FB-Catalog-DPA-Evergreen,Tablet,Meta Ads,Sales,Bottom,2025,2025-Q1,2025-03,1388.45,144272,59743,2059,71,5679.28,0
2025-03-31,FB-Catalog-DPA-Evergreen,Connected TV,Meta Ads,Sales,Bottom,2025,2025-Q1,2025-03,1037.93,81389,35017,1203,42,3319.42,0
2025-03-31,LI-ABM-Enterprise-Tier1,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q1,2025-03,8233.11,168571,69463,949,22,18379.44,0
2025-03-31,LI-ABM-Enterprise-Tier1,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q1,2025-03,9376.42,195184,81495,1199,24,19779.59,0
2025-03-31,LI-ABM-Enterprise-Tier1,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q1,2025-03,1891.14,38330,16504,210,5,4137.8,0
2025-03-31,LI-ABM-Enterprise-Tier1,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q1,2025-03,1450.42,22139,8722,127,1,821.08,0
2025-03-31,LI-Content-Whitepaper,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q1,2025-03,3442.73,73720,30654,526,10,4341.61,0
2025-03-31,LI-Content-Whitepaper,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q1,2025-03,3687.18,79852,30213,648,10,4269.22,0
2025-03-31,LI-Content-Whitepaper,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q1,2025-03,782.28,17297,7109,125,0,0,0
2025-03-31,LI-Content-Whitepaper,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q1,2025-03,599.49,9950,4145,70,0,0,0
2025-03-31,TT-Spark-Creator-UGC,Desktop,TikTok Ads,Awareness,Top,2025,2025-Q1,2025-03,4320.94,736509,326408,8138,85,6121.06,230041
2025-03-31,TT-Spark-Creator-UGC,Mobile,TikTok Ads,Awareness,Top,2025,2025-Q1,2025-03,4676.42,776720,356761,9203,80,5901.92,252942
2025-03-31,TT-Spark-Creator-UGC,Tablet,TikTok Ads,Awareness,Top,2025,2025-Q1,2025-03,933.17,151464,63416,1681,14,1014.09,47770
2025-03-31,TT-Spark-Creator-UGC,Connected TV,TikTok Ads,Awareness,Top,2025,2025-Q1,2025-03,704.55,85638,37993,997,9,646.15,26463
2025-03-31,DV360-Display-Retarget,Desktop,Programmatic,Conversions,Middle,2025,2025-Q1,2025-03,4974.65,967914,400662,4668,94,13670.51,0
2025-03-31,DV360-Display-Retarget,Mobile,Programmatic,Conversions,Middle,2025,2025-Q1,2025-03,5737.57,1128728,491123,5920,101,14588.52,0
2025-03-31,DV360-Display-Retarget,Tablet,Programmatic,Conversions,Middle,2025,2025-Q1,2025-03,1143.25,218870,97388,1029,17,2523.24,0
2025-03-31,DV360-Display-Retarget,Connected TV,Programmatic,Conversions,Middle,2025,2025-Q1,2025-03,876.58,122012,50698,589,11,1658.73,0
2025-03-31,DV360-CTV-Reach,Desktop,Programmatic,Awareness,Top,2025,2025-Q1,2025-03,5597.43,257698,112762,763,3,2440.63,86987
2025-03-31,DV360-CTV-Reach,Mobile,Programmatic,Awareness,Top,2025,2025-Q1,2025-03,5991.2,278983,112403,946,4,3256.74,91149
2025-03-31,DV360-CTV-Reach,Tablet,Programmatic,Awareness,Top,2025,2025-Q1,2025-03,1288.08,60411,25363,184,0,0,18266
2025-03-31,DV360-CTV-Reach,Connected TV,Programmatic,Awareness,Top,2025,2025-Q1,2025-03,1050.08,37086,14527,110,0,0,11775
2025-04-07,BR-Search-Brand-Core,Desktop,Google Ads,Conversions,Bottom,2025,2025-Q2,2025-04,2080.15,19073,8140,1720,145,20567.62,0
2025-04-07,BR-Search-Brand-Core,Mobile,Google Ads,Conversions,Bottom,2025,2025-Q2,2025-04,2402.81,22293,9877,2190,158,22189.6,0
2025-04-07,BR-Search-Brand-Core,Tablet,Google Ads,Conversions,Bottom,2025,2025-Q2,2025-04,478.51,4317,1983,371,26,3752.7,0
2025-04-07,BR-Search-Brand-Core,Connected TV,Google Ads,Conversions,Bottom,2025,2025-Q2,2025-04,366.83,2498,1074,225,15,2116.34,0
2025-04-07,NB-Search-Generic-Solutions,Desktop,Google Ads,Conversions,Middle,2025,2025-Q2,2025-04,9587.83,86751,39419,3036,96,24245.1,0
2025-04-07,NB-Search-Generic-Solutions,Mobile,Google Ads,Conversions,Middle,2025,2025-Q2,2025-04,11085.59,101316,43352,4038,108,26863,0
2025-04-07,NB-Search-Generic-Solutions,Tablet,Google Ads,Conversions,Middle,2025,2025-Q2,2025-04,2377.89,21984,9636,738,21,5205.2,0
2025-04-07,NB-Search-Generic-Solutions,Connected TV,Google Ads,Conversions,Middle,2025,2025-Q2,2025-04,1801.58,12005,5530,393,11,2696.6,0
2025-04-07,PMax-Retail-Feed,Desktop,Google Ads,Sales,Bottom,2025,2025-Q2,2025-04,8544.42,477028,198189,10166,480,39738.1,0
2025-04-07,PMax-Retail-Feed,Mobile,Google Ads,Sales,Bottom,2025,2025-Q2,2025-04,9146.33,516343,230223,11680,444,37613.26,0
2025-04-07,PMax-Retail-Feed,Tablet,Google Ads,Sales,Bottom,2025,2025-Q2,2025-04,1820.07,103963,42212,2240,84,7030.63,0
2025-04-07,PMax-Retail-Feed,Connected TV,Google Ads,Sales,Bottom,2025,2025-Q2,2025-04,1469.86,60668,25877,1283,50,4146.14,0
2025-04-07,YT-Awareness-InStream,Desktop,Google Ads,Awareness,Top,2025,2025-Q2,2025-04,5238.83,533326,205893,3248,22,4039.8,165442
2025-04-07,YT-Awareness-InStream,Mobile,Google Ads,Awareness,Top,2025,2025-Q2,2025-04,5981.38,618354,248430,4048,24,4357.27,188814
2025-04-07,YT-Awareness-InStream,Tablet,Google Ads,Awareness,Top,2025,2025-Q2,2025-04,1205.44,121466,51332,705,5,910.41,38330
2025-04-07,YT-Awareness-InStream,Connected TV,Google Ads,Awareness,Top,2025,2025-Q2,2025-04,923.94,69667,30354,418,0,0,21607
2025-04-07,FB-Prospecting-LAL-3pct,Desktop,Meta Ads,Traffic,Top,2025,2025-Q2,2025-04,6565.76,737345,342666,7350,110,10608.24,0
2025-04-07,FB-Prospecting-LAL-3pct,Mobile,Meta Ads,Traffic,Top,2025,2025-Q2,2025-04,7500.22,850114,369865,9590,118,11288.25,0
2025-04-07,FB-Prospecting-LAL-3pct,Tablet,Meta Ads,Traffic,Top,2025,2025-Q2,2025-04,1610.63,185342,75009,1751,22,2102.35,0
2025-04-07,FB-Prospecting-LAL-3pct,Connected TV,Meta Ads,Traffic,Top,2025,2025-Q2,2025-04,1232.23,102065,42128,951,12,1125.38,0
2025-04-07,IG-Retargeting-Cart-7d,Desktop,Meta Ads,Conversions,Bottom,2025,2025-Q2,2025-04,4735.44,341282,147058,6318,349,30296.53,0
2025-04-07,IG-Retargeting-Cart-7d,Mobile,Meta Ads,Conversions,Bottom,2025,2025-Q2,2025-04,5131.36,359054,163478,7100,323,28878.78,0
2025-04-07,IG-Retargeting-Cart-7d,Tablet,Meta Ads,Conversions,Bottom,2025,2025-Q2,2025-04,1089.85,77301,32141,1436,65,5722.63,0
2025-04-07,IG-Retargeting-Cart-7d,Connected TV,Meta Ads,Conversions,Bottom,2025,2025-Q2,2025-04,888.82,47112,18657,860,39,3402.22,0
2025-04-07,FB-Catalog-DPA-Evergreen,Desktop,Meta Ads,Sales,Bottom,2025,2025-Q2,2025-04,6303.52,649949,232040,9388,411,33268.72,0
2025-04-07,FB-Catalog-DPA-Evergreen,Mobile,Meta Ads,Sales,Bottom,2025,2025-Q2,2025-04,7266.7,756958,282247,11858,448,36011.79,0
2025-04-07,FB-Catalog-DPA-Evergreen,Tablet,Meta Ads,Sales,Bottom,2025,2025-Q2,2025-04,1448.33,147852,56156,2058,78,6426.98,0
2025-04-07,FB-Catalog-DPA-Evergreen,Connected TV,Meta Ads,Sales,Bottom,2025,2025-Q2,2025-04,1110.75,84797,33702,1142,42,3400.02,0
2025-04-07,LI-ABM-Enterprise-Tier1,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,8071.37,163064,67583,902,22,18790.83,0
2025-04-07,LI-ABM-Enterprise-Tier1,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,8640.89,176678,68984,1112,21,17585.03,0
2025-04-07,LI-ABM-Enterprise-Tier1,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,1856.78,38196,15728,199,5,4033.76,0
2025-04-07,LI-ABM-Enterprise-Tier1,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,1496.17,22314,9312,123,0,0,0
2025-04-07,LI-Content-Whitepaper,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,3595.87,78471,34786,580,12,5105.02,0
2025-04-07,LI-Content-Whitepaper,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,3852.03,82466,37863,611,11,4762.87,0
2025-04-07,LI-Content-Whitepaper,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,776.58,16779,7181,118,0,0,0
2025-04-07,LI-Content-Whitepaper,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,633.65,10309,4137,75,0,0,0
2025-04-07,TT-Spark-Creator-UGC,Desktop,TikTok Ads,Awareness,Top,2025,2025-Q2,2025-04,4289.69,714069,258767,8137,84,5916.27,229724
2025-04-07,TT-Spark-Creator-UGC,Mobile,TikTok Ads,Awareness,Top,2025,2025-Q2,2025-04,4889.27,828656,312763,10706,95,6645.78,264359
2025-04-07,TT-Spark-Creator-UGC,Tablet,TikTok Ads,Awareness,Top,2025,2025-Q2,2025-04,985.83,162593,64607,1889,15,1107.57,53717
2025-04-07,TT-Spark-Creator-UGC,Connected TV,TikTok Ads,Awareness,Top,2025,2025-Q2,2025-04,746.7,91988,37750,1041,9,662.67,29951
2025-04-07,DV360-Display-Retarget,Desktop,Programmatic,Conversions,Middle,2025,2025-Q2,2025-04,4934.59,942675,409548,4459,88,13595.02,0
2025-04-07,DV360-Display-Retarget,Mobile,Programmatic,Conversions,Middle,2025,2025-Q2,2025-04,5223.44,1010926,397117,5504,88,13432.68,0
2025-04-07,DV360-Display-Retarget,Tablet,Programmatic,Conversions,Middle,2025,2025-Q2,2025-04,1121.51,210960,87986,1013,17,2542.35,0
2025-04-07,DV360-Display-Retarget,Connected TV,Programmatic,Conversions,Middle,2025,2025-Q2,2025-04,915.39,129044,55844,614,11,1593.54,0
2025-04-07,DV360-CTV-Reach,Desktop,Programmatic,Awareness,Top,2025,2025-Q2,2025-04,5850.24,285442,130726,878,5,3934.66,86295
2025-04-07,DV360-CTV-Reach,Mobile,Programmatic,Awareness,Top,2025,2025-Q2,2025-04,6341.75,300889,143467,935,4,3184.43,95316
2025-04-07,DV360-CTV-Reach,Tablet,Programmatic,Awareness,Top,2025,2025-Q2,2025-04,1262.15,58696,26035,171,0,0,18440
2025-04-07,DV360-CTV-Reach,Connected TV,Programmatic,Awareness,Top,2025,2025-Q2,2025-04,1031.15,37198,15475,113,0,0,11285
2025-04-14,BR-Search-Brand-Core,Desktop,Google Ads,Conversions,Bottom,2025,2025-Q2,2025-04,2221.67,20676,8264,1927,168,23620.62,0
2025-04-14,BR-Search-Brand-Core,Mobile,Google Ads,Conversions,Bottom,2025,2025-Q2,2025-04,2355.9,22149,8095,2370,168,23329.22,0
2025-04-14,BR-Search-Brand-Core,Tablet,Google Ads,Conversions,Bottom,2025,2025-Q2,2025-04,504.68,4834,1847,435,32,4388.93,0
2025-04-14,BR-Search-Brand-Core,Connected TV,Google Ads,Conversions,Bottom,2025,2025-Q2,2025-04,386.91,2670,1053,235,17,2385.28,0
2025-04-14,NB-Search-Generic-Solutions,Desktop,Google Ads,Conversions,Middle,2025,2025-Q2,2025-04,10125.62,96578,40086,3313,105,25034.57,0
2025-04-14,NB-Search-Generic-Solutions,Mobile,Google Ads,Conversions,Middle,2025,2025-Q2,2025-04,10975.08,101875,43971,3746,97,23717.69,0
2025-04-14,NB-Search-Generic-Solutions,Tablet,Google Ads,Conversions,Middle,2025,2025-Q2,2025-04,2155.31,20418,8220,707,19,4603.54,0
2025-04-14,NB-Search-Generic-Solutions,Connected TV,Google Ads,Conversions,Middle,2025,2025-Q2,2025-04,1763.69,12447,5295,422,12,2990.91,0
2025-04-14,PMax-Retail-Feed,Desktop,Google Ads,Sales,Bottom,2025,2025-Q2,2025-04,8906.11,505436,202610,10891,522,42595.65,0
2025-04-14,PMax-Retail-Feed,Mobile,Google Ads,Sales,Bottom,2025,2025-Q2,2025-04,10260.32,587737,243392,13776,570,45946.86,0
2025-04-14,PMax-Retail-Feed,Tablet,Google Ads,Sales,Bottom,2025,2025-Q2,2025-04,2045.87,115036,48573,2426,99,8147.69,0
2025-04-14,PMax-Retail-Feed,Connected TV,Google Ads,Sales,Bottom,2025,2025-Q2,2025-04,1569.14,66006,26387,1432,54,4529.4,0
2025-04-14,YT-Awareness-InStream,Desktop,Google Ads,Awareness,Top,2025,2025-Q2,2025-04,5598.25,558243,227835,3509,24,4495.55,181841
2025-04-14,YT-Awareness-InStream,Mobile,Google Ads,Awareness,Top,2025,2025-Q2,2025-04,5922.96,624645,241376,4480,24,4406.21,195519
2025-04-14,YT-Awareness-InStream,Tablet,Google Ads,Awareness,Top,2025,2025-Q2,2025-04,1271.83,135228,54169,869,6,1096.86,41970
2025-04-14,YT-Awareness-InStream,Connected TV,Google Ads,Awareness,Top,2025,2025-Q2,2025-04,963.07,71271,29356,450,2,352.06,23037
2025-04-14,FB-Prospecting-LAL-3pct,Desktop,Meta Ads,Traffic,Top,2025,2025-Q2,2025-04,6937.01,823241,354285,8058,117,11215.67,0
2025-04-14,FB-Prospecting-LAL-3pct,Mobile,Meta Ads,Traffic,Top,2025,2025-Q2,2025-04,7421.19,827714,373633,8585,108,10536.2,0
2025-04-14,FB-Prospecting-LAL-3pct,Tablet,Meta Ads,Traffic,Top,2025,2025-Q2,2025-04,1475.7,166449,68316,1646,21,2030.74,0
2025-04-14,FB-Prospecting-LAL-3pct,Connected TV,Meta Ads,Traffic,Top,2025,2025-Q2,2025-04,1192.85,101353,43878,973,12,1132.79,0
2025-04-14,IG-Retargeting-Cart-7d,Desktop,Meta Ads,Conversions,Bottom,2025,2025-Q2,2025-04,4999.82,365337,149999,6898,375,32059.63,0
2025-04-14,IG-Retargeting-Cart-7d,Mobile,Meta Ads,Conversions,Bottom,2025,2025-Q2,2025-04,5707.09,421570,180041,8551,401,34041.75,0
2025-04-14,IG-Retargeting-Cart-7d,Tablet,Meta Ads,Conversions,Bottom,2025,2025-Q2,2025-04,1148.81,83298,32640,1515,70,6052.54,0
2025-04-14,IG-Retargeting-Cart-7d,Connected TV,Meta Ads,Conversions,Bottom,2025,2025-Q2,2025-04,880.99,46065,18751,873,38,3359.1,0
2025-04-14,FB-Catalog-DPA-Evergreen,Desktop,Meta Ads,Sales,Bottom,2025,2025-Q2,2025-04,6243.27,607076,262531,8468,383,31708.75,0
2025-04-14,FB-Catalog-DPA-Evergreen,Mobile,Meta Ads,Sales,Bottom,2025,2025-Q2,2025-04,6684.27,687830,270406,11077,409,33262.22,0
2025-04-14,FB-Catalog-DPA-Evergreen,Tablet,Meta Ads,Sales,Bottom,2025,2025-Q2,2025-04,1525.74,157897,59613,2242,80,6440.91,0
2025-04-14,FB-Catalog-DPA-Evergreen,Connected TV,Meta Ads,Sales,Bottom,2025,2025-Q2,2025-04,1087.17,81530,35278,1152,40,3276.47,0
2025-04-14,LI-ABM-Enterprise-Tier1,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,8513.67,174220,70374,933,22,18393.82,0
2025-04-14,LI-ABM-Enterprise-Tier1,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,9231.04,184481,75875,1059,22,18988.84,0
2025-04-14,LI-ABM-Enterprise-Tier1,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,1815.68,36778,13554,202,4,3277.99,0
2025-04-14,LI-ABM-Enterprise-Tier1,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,1373.99,20886,8239,110,0,0,0
2025-04-14,LI-Content-Whitepaper,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,3519.69,78668,28881,559,11,4582.77,0
2025-04-14,LI-Content-Whitepaper,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,4061.59,91748,35880,702,13,5365.01,0
2025-04-14,LI-Content-Whitepaper,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,818.92,18051,7169,125,0,0,0
2025-04-14,LI-Content-Whitepaper,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,620.31,9951,4134,72,0,0,0
2025-04-14,TT-Spark-Creator-UGC,Desktop,TikTok Ads,Awareness,Top,2025,2025-Q2,2025-04,4522.83,706975,309870,7674,82,5935.17,222725
2025-04-14,TT-Spark-Creator-UGC,Mobile,TikTok Ads,Awareness,Top,2025,2025-Q2,2025-04,4847.8,804991,326673,10072,87,6158.04,243491
2025-04-14,TT-Spark-Creator-UGC,Tablet,TikTok Ads,Awareness,Top,2025,2025-Q2,2025-04,1038.91,173550,66312,1943,16,1132.61,52023
2025-04-14,TT-Spark-Creator-UGC,Connected TV,TikTok Ads,Awareness,Top,2025,2025-Q2,2025-04,778.47,94445,41458,1097,11,782.39,29254
2025-04-14,DV360-Display-Retarget,Desktop,Programmatic,Conversions,Middle,2025,2025-Q2,2025-04,5207.49,1006474,411865,4665,99,14540.98,0
2025-04-14,DV360-Display-Retarget,Mobile,Programmatic,Conversions,Middle,2025,2025-Q2,2025-04,5944.66,1124051,472508,5891,103,15428.39,0
2025-04-14,DV360-Display-Retarget,Tablet,Programmatic,Conversions,Middle,2025,2025-Q2,2025-04,1197,228510,89448,1137,19,2825.72,0
2025-04-14,DV360-Display-Retarget,Connected TV,Programmatic,Conversions,Middle,2025,2025-Q2,2025-04,897.92,128266,46007,629,10,1473.52,0
2025-04-14,DV360-CTV-Reach,Desktop,Programmatic,Awareness,Top,2025,2025-Q2,2025-04,5793.74,286869,107579,909,5,4066.78,91224
2025-04-14,DV360-CTV-Reach,Mobile,Programmatic,Awareness,Top,2025,2025-Q2,2025-04,6609.44,330228,129984,1128,6,4910.98,103250
2025-04-14,DV360-CTV-Reach,Tablet,Programmatic,Awareness,Top,2025,2025-Q2,2025-04,1332.23,65289,26515,200,0,0,21079
2025-04-14,DV360-CTV-Reach,Connected TV,Programmatic,Awareness,Top,2025,2025-Q2,2025-04,1021.2,36085,15229,109,0,0,12185
2025-04-21,BR-Search-Brand-Core,Desktop,Google Ads,Conversions,Bottom,2025,2025-Q2,2025-04,2170.47,19831,8455,1814,161,23034.55,0
2025-04-21,BR-Search-Brand-Core,Mobile,Google Ads,Conversions,Bottom,2025,2025-Q2,2025-04,2480.57,22083,9820,2129,156,22884.12,0
2025-04-21,BR-Search-Brand-Core,Tablet,Google Ads,Conversions,Bottom,2025,2025-Q2,2025-04,499.31,4490,1856,412,31,4480.8,0
2025-04-21,BR-Search-Brand-Core,Connected TV,Google Ads,Conversions,Bottom,2025,2025-Q2,2025-04,403.02,2707,1054,243,17,2461.07,0
2025-04-21,NB-Search-Generic-Solutions,Desktop,Google Ads,Conversions,Middle,2025,2025-Q2,2025-04,10664.28,98981,40452,3481,112,27532.07,0
2025-04-21,NB-Search-Generic-Solutions,Mobile,Google Ads,Conversions,Middle,2025,2025-Q2,2025-04,12145.69,113760,47878,4306,122,29755.07,0
2025-04-21,NB-Search-Generic-Solutions,Tablet,Google Ads,Conversions,Middle,2025,2025-Q2,2025-04,2449.84,22516,9743,707,20,4979.37,0
2025-04-21,NB-Search-Generic-Solutions,Connected TV,Google Ads,Conversions,Middle,2025,2025-Q2,2025-04,1879.13,12914,5033,424,12,2930.08,0
2025-04-21,PMax-Retail-Feed,Desktop,Google Ads,Sales,Bottom,2025,2025-Q2,2025-04,8806.54,489678,201496,9625,450,37359.52,0
2025-04-21,PMax-Retail-Feed,Mobile,Google Ads,Sales,Bottom,2025,2025-Q2,2025-04,9430.61,554588,211574,12583,477,37686.97,0
2025-04-21,PMax-Retail-Feed,Tablet,Google Ads,Sales,Bottom,2025,2025-Q2,2025-04,2000.84,118980,47987,2557,99,8030.56,0
2025-04-21,PMax-Retail-Feed,Connected TV,Google Ads,Sales,Bottom,2025,2025-Q2,2025-04,1631.15,69737,28669,1481,58,4637.92,0
2025-04-21,YT-Awareness-InStream,Desktop,Google Ads,Awareness,Top,2025,2025-Q2,2025-04,5753.68,584808,255174,3569,26,4773.68,183708
2025-04-21,YT-Awareness-InStream,Mobile,Google Ads,Awareness,Top,2025,2025-Q2,2025-04,6239.28,616776,280097,4034,24,4521.47,200141
2025-04-21,YT-Awareness-InStream,Tablet,Google Ads,Awareness,Top,2025,2025-Q2,2025-04,1242.58,125198,52559,777,4,703.93,39926
2025-04-21,YT-Awareness-InStream,Connected TV,Google Ads,Awareness,Top,2025,2025-Q2,2025-04,1013.94,76281,30936,488,2,359.42,23803
2025-04-21,FB-Prospecting-LAL-3pct,Desktop,Meta Ads,Traffic,Top,2025,2025-Q2,2025-04,7220.85,841124,348878,8856,132,12784.23,0
2025-04-21,FB-Prospecting-LAL-3pct,Mobile,Meta Ads,Traffic,Top,2025,2025-Q2,2025-04,8327.09,978005,427162,11164,143,13822.63,0
2025-04-21,FB-Prospecting-LAL-3pct,Tablet,Meta Ads,Traffic,Top,2025,2025-Q2,2025-04,1679.39,191971,85392,1831,23,2293.5,0
2025-04-21,FB-Prospecting-LAL-3pct,Connected TV,Meta Ads,Traffic,Top,2025,2025-Q2,2025-04,1272.42,104993,42986,1042,14,1309.29,0
2025-04-21,IG-Retargeting-Cart-7d,Desktop,Meta Ads,Conversions,Bottom,2025,2025-Q2,2025-04,4890.61,351420,149641,6503,347,31459.76,0
2025-04-21,IG-Retargeting-Cart-7d,Mobile,Meta Ads,Conversions,Bottom,2025,2025-Q2,2025-04,5234.09,380044,146789,8022,347,29744.92,0
2025-04-21,IG-Retargeting-Cart-7d,Tablet,Meta Ads,Conversions,Bottom,2025,2025-Q2,2025-04,1123.07,82566,33923,1555,70,5947.19,0
2025-04-21,IG-Retargeting-Cart-7d,Connected TV,Meta Ads,Conversions,Bottom,2025,2025-Q2,2025-04,907.03,50267,21123,931,41,3562.58,0
2025-04-21,FB-Catalog-DPA-Evergreen,Desktop,Meta Ads,Sales,Bottom,2025,2025-Q2,2025-04,6497.4,669292,299555,9220,408,32930.25,0
2025-04-21,FB-Catalog-DPA-Evergreen,Mobile,Meta Ads,Sales,Bottom,2025,2025-Q2,2025-04,6957.81,702861,326583,10254,370,30540.04,0
2025-04-21,FB-Catalog-DPA-Evergreen,Tablet,Meta Ads,Sales,Bottom,2025,2025-Q2,2025-04,1402.49,143095,62189,1988,70,5706.18,0
2025-04-21,FB-Catalog-DPA-Evergreen,Connected TV,Meta Ads,Sales,Bottom,2025,2025-Q2,2025-04,1131.29,86280,35171,1247,46,3721.84,0
2025-04-21,LI-ABM-Enterprise-Tier1,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,8321.78,167760,72515,980,23,19475.9,0
2025-04-21,LI-ABM-Enterprise-Tier1,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,9488.57,193730,85879,1226,25,21175.83,0
2025-04-21,LI-ABM-Enterprise-Tier1,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,1913.08,37954,17674,201,5,4285.97,0
2025-04-21,LI-ABM-Enterprise-Tier1,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,1466.59,21769,9274,121,1,810.57,0
2025-04-21,LI-Content-Whitepaper,Desktop,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,3477.36,73578,33391,510,10,4389.93,0
2025-04-21,LI-Content-Whitepaper,Mobile,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,3720.37,82484,33814,659,10,4317.54,0
2025-04-21,LI-Content-Whitepaper,Tablet,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,790.33,17091,7364,119,0,0,0
2025-04-21,LI-Content-Whitepaper,Connected TV,LinkedIn Ads,Leads,Middle,2025,2025-Q2,2025-04,645.4,10457,4653,73,0,0,0
2025-04-21,TT-Spark-Creator-UGC,Desktop,TikTok Ads,Awareness,Top,2025,2025-Q2,2025-04,4367.87,729792,295915,7809,84,5931.57,221481
2025-04-21,TT-Spark-Creator-UGC,Mobile,TikTok Ads,Awareness,Top,2025,2025-Q2,2025-04,4733.71,770861,328934,8838,79,5705.87,241808
2025-04-21,TT-Spark-Creator-UGC,Tablet,TikTok Ads,Awareness,Top,2025,2025-Q2,2025-04,954.05,158346,69897,1707,15,1076.09,48784
2025-04-21,TT-Spark-Creator-UGC,Connected TV,TikTok Ads,Awareness,Top,2025,2025-Q2,2025-04,769.85,95306,35079,1069,9,639.76,28654
2025-04-21,DV360-Display-Retarget,Desktop,Programmatic,Conversions,Middle,2025,2025-Q2,2025-04,5033.96,965159,425875,4833,95,14065.26,0
2025-04-21,DV360-Display-Retarget,Mobile,Programmatic,Conversions,Middle,2025,2025-Q2,2025-04,5815.14,1121854,458327,6077,102,15006,0
2025-04-21,DV360-Display-Retarget,Tablet,Programmatic,Conversions,Middle,2025,2025-Q2,2025-04,1232.04,230274,96170,1045,18,2736.81,0
2025-04-21,DV360-Display-Retarget,Connected TV,Programmatic,Conversions,Middle,2025,2025-Q2,2025-04,944.97,127869,55532,598,11,1656.44,0
2025-04-21,DV360-CTV-Reach,Desktop,Programmatic,Awareness,Top,2025,2025-Q2,2025-04,5722.24,266896,122825,770,3,2409.99,86994
