Week,Platform,Post Type,Platform Group,Format Group,Year,Quarter,Month,Posts,Impressions,Reach,Engagements,Likes,Comments,Shares,Saves,Link Clicks,Followers Gained,Followers Lost,Video Views,Mentions,Sentiment Pool
2025-03-17,Facebook,Long Video,Community,Video,2025,2025-Q1,2025-03,4,38542,21377,275,191,18,23,22,94,56,21,17969,51,34.99
2025-03-17,Facebook,Text,Community,Static,2025,2025-Q1,2025-03,7,34933,22506,193,136,16,17,17,150,41,15,0,108,48.51
2025-03-17,Facebook,Story,Community,Ephemeral,2025,2025-Q1,2025-03,14,84591,55013,741,520,64,66,63,404,110,41,0,183,97.06
2025-03-17,LinkedIn,Carousel,Professional,Static,2025,2025-Q1,2025-03,6,90458,61930,2726,1855,255,285,206,398,135,46,0,70,37.53
2025-03-24,Instagram,Image,Visual,Static,2025,2025-Q1,2025-03,11,230728,170863,6818,4715,701,564,557,1599,334,122,0,151,68.75
2025-03-24,Instagram,Carousel,Visual,Static,2025,2025-Q1,2025-03,10,228187,153518,10658,7210,999,992,814,1312,339,115,0,130,70.47
2025-03-24,Instagram,Short Video,Visual,Video,2025,2025-Q1,2025-03,21,780599,501933,40882,27944,3767,4333,3121,3873,1304,456,447219,271,182.23
2025-03-24,Instagram,Story,Visual,Ephemeral,2025,2025-Q1,2025-03,20,242016,173849,9094,6072,935,835,656,1692,374,120,0,229,113.81
2025-03-24,LinkedIn,Image,Professional,Static,2025,2025-Q1,2025-03,8,113416,68167,1612,1141,120,140,145,385,158,60,0,120,65
2025-03-24,LinkedIn,Carousel,Professional,Static,2025,2025-Q1,2025-03,5,71404,48819,1741,1202,161,140,160,410,89,35,0,86,36.55
2025-03-24,LinkedIn,Short Video,Professional,Video,2025,2025-Q1,2025-03,11,230843,160164,6594,4401,695,544,439,1587,299,87,156264,163,67.98
2025-03-24,LinkedIn,Text,Professional,Static,2025,2025-Q1,2025-03,6,44388,28153,556,389,44,49,45,184,56,21,0,84,50.76
2025-03-24,TikTok,Short Video,Short Video,Video,2025,2025-Q1,2025-03,24,1829166,1149031,113585,81125,9269,11129,10325,8403,2690,1056,961583,382,229.06
2025-03-24,TikTok,Story,Short Video,Ephemeral,2025,2025-Q1,2025-03,31,739884,510302,37658,25521,3550,3920,2769,4244,1327,448,0,346,190.19
2025-03-24,X (Twitter),Image,Conversation,Static,2025,2025-Q1,2025-03,8,91538,60122,968,691,84,75,90,430,112,47,0,131,69.02
2025-03-24,X (Twitter),Short Video,Conversation,Video,2025,2025-Q1,2025-03,16,275536,169752,5459,3616,467,533,354,1380,410,124,163484,152,97.05
2025-03-24,X (Twitter),Text,Conversation,Static,2025,2025-Q1,2025-03,9,50393,31860,424,297,33,36,40,199,58,24,0,166,85.88
2025-03-24,YouTube,Short Video,Video,Video,2025,2025-Q1,2025-03,7,366361,247602,12780,9138,1156,1100,1186,1966,461,181,219087,84,30.31
2025-03-24,Facebook,Image,Community,Static,2025,2025-Q1,2025-03,7,57988,42172,429,300,44,31,36,387,69,25,0,102,47.75
2025-03-24,Facebook,Carousel,Community,Static,2025,2025-Q1,2025-03,7,62381,43670,791,520,76,73,49,378,97,30,0,97,49.82
2025-03-24,Facebook,Short Video,Community,Video,2025,2025-Q1,2025-03,12,188901,114652,2374,1624,184,238,177,786,284,93,114230,140,89.31
2025-03-24,Facebook,Text,Community,Static,2025,2025-Q1,2025-03,7,30988,21930,169,114,17,12,14,188,32,13,0,114,38.33
2025-03-24,Facebook,Story,Community,Ephemeral,2025,2025-Q1,2025-03,14,73910,47821,641,431,60,56,44,434,94,30,0,180,84.24
2025-03-24,Facebook,Long Video,Community,Video,2025,2025-Q1,2025-03,2,17845,10065,129,90,9,14,11,47,27,10,8510,23,16.01
2025-03-31,Instagram,Image,Visual,Static,2025,2025-Q1,2025-03,14,273291,178054,8361,5642,650,830,585,1039,448,136,0,139,93.23
2025-03-31,Instagram,Carousel,Visual,Static,2025,2025-Q1,2025-03,11,298053,177619,10801,7585,791,873,946,934,381,147,0,163,98.57
2025-03-31,Instagram,Short Video,Visual,Video,2025,2025-Q1,2025-03,15,587820,398983,26762,18135,2387,2169,2215,3095,719,287,343756,239,107.77
2025-03-31,Instagram,Story,Visual,Ephemeral,2025,2025-Q1,2025-03,20,291783,178874,9242,6400,733,865,758,1113,381,136,0,271,148.42
2025-03-31,LinkedIn,Image,Professional,Static,2025,2025-Q1,2025-03,7,94767,67197,1544,1081,153,127,132,586,125,49,0,102,40.56
2025-03-31,LinkedIn,Carousel,Professional,Static,2025,2025-Q1,2025-03,7,105828,73268,2816,1942,271,245,222,658,149,51,0,88,43.11
2025-03-31,LinkedIn,Short Video,Professional,Video,2025,2025-Q1,2025-03,13,298786,203099,9552,6478,887,962,706,1637,499,167,173309,155,95.78
2025-03-31,LinkedIn,Text,Professional,Static,2025,2025-Q1,2025-03,6,48522,34879,613,435,60,45,57,297,67,28,0,100,45.95
2025-03-31,TikTok,Short Video,Short Video,Video,2025,2025-Q1,2025-03,20,1189693,810720,70906,47311,7358,5684,4583,7831,1399,449,794770,302,115.97
2025-03-31,TikTok,Story,Short Video,Ephemeral,2025,2025-Q1,2025-03,22,542261,346698,21861,15036,1767,1944,1871,2282,697,286,0,401,183.32
2025-03-31,X (Twitter),Image,Conversation,Static,2025,2025-Q1,2025-03,9,93608,61774,1091,753,97,96,85,473,132,42,0,104,50.83
2025-03-31,X (Twitter),Short Video,Conversation,Video,2025,2025-Q1,2025-03,16,344401,215770,6581,4653,564,633,590,1516,487,191,191582,254,144.41
2025-03-31,X (Twitter),Text,Conversation,Static,2025,2025-Q1,2025-03,7,38786,27873,367,256,36,30,31,252,53,18,0,97,42.22
2025-03-31,YouTube,Short Video,Video,Video,2025,2025-Q1,2025-03,7,285469,176578,9919,6513,869,937,609,1474,395,114,172282,78,41.99
2025-03-31,Facebook,Image,Community,Static,2025,2025-Q1,2025-03,10,84899,52334,641,438,53,62,47,351,119,38,0,108,72.3
2025-03-31,Facebook,Carousel,Community,Static,2025,2025-Q1,2025-03,6,70781,46366,812,572,70,76,71,334,99,38,0,95,49.52
2025-03-31,Facebook,Short Video,Community,Video,2025,2025-Q1,2025-03,11,178310,118479,2275,1589,203,206,188,918,243,88,105322,146,75.98
2025-03-31,Facebook,Text,Community,Static,2025,2025-Q1,2025-03,7,30397,20646,201,138,19,20,15,173,47,17,0,66,41.44
2025-03-31,Facebook,Story,Community,Ephemeral,2025,2025-Q1,2025-03,15,94940,59815,888,615,78,93,72,416,151,55,0,214,138.89
2025-03-31,LinkedIn,Long Video,Professional,Video,2025,2025-Q1,2025-03,2,30867,18302,525,367,40,58,41,101,53,19,15729,28,21.25
2025-04-07,Instagram,Image,Visual,Static,2025,2025-Q2,2025-04,10,216838,137197,5935,4175,489,538,509,934,282,103,0,139,70.76
2025-04-07,Instagram,Carousel,Visual,Static,2025,2025-Q2,2025-04,7,192862,139305,7994,5590,797,591,671,1223,266,102,0,103,46.22
2025-04-07,Instagram,Short Video,Visual,Video,2025,2025-Q2,2025-04,19,627019,433312,32676,21869,3105,2962,2407,3766,933,304,382737,234,118.72
2025-04-07,Instagram,Story,Visual,Ephemeral,2025,2025-Q2,2025-04,16,231208,164176,7136,5014,707,507,611,1435,293,109,0,241,125.01
2025-04-07,LinkedIn,Image,Professional,Static,2025,2025-Q2,2025-04,7,85376,55089,1535,1035,132,152,106,386,138,41,0,67,44.13
2025-04-07,LinkedIn,Carousel,Professional,Static,2025,2025-Q2,2025-04,5,85393,54355,2221,1554,189,213,190,271,122,45,0,67,38.09
2025-04-07,LinkedIn,Short Video,Professional,Video,2025,2025-Q2,2025-04,10,244977,164047,6845,4770,599,613,566,1211,265,102,137470,197,74.59
2025-04-07,LinkedIn,Text,Professional,Static,2025,2025-Q2,2025-04,7,50269,34265,709,468,66,66,43,231,77,20,0,58,36.7
2025-04-07,TikTok,Short Video,Short Video,Video,2025,2025-Q2,2025-04,25,1637319,1100924,111917,75776,10047,11035,8188,8345,2602,870,925064,296,180.75
2025-04-07,TikTok,Story,Short Video,Ephemeral,2025,2025-Q2,2025-04,24,545333,383945,24820,16730,2471,2124,1946,3569,758,251,0,313,143.21
2025-04-07,X (Twitter),Image,Conversation,Static,2025,2025-Q2,2025-04,11,121720,75475,1345,934,112,127,109,373,187,63,0,141,90.23
2025-04-07,X (Twitter),Short Video,Conversation,Video,2025,2025-Q2,2025-04,11,199575,145489,4028,2719,418,317,246,1406,252,78,131223,194,75.82
2025-04-07,X (Twitter),Text,Conversation,Static,2025,2025-Q2,2025-04,10,60961,37855,547,378,41,51,44,211,93,34,0,130,93.76
2025-04-07,YouTube,Short Video,Video,Video,2025,2025-Q2,2025-04,5,259535,159714,9073,6355,784,909,785,1091,389,145,141862,75,45.93
2025-04-07,Facebook,Image,Community,Static,2025,2025-Q2,2025-04,9,89664,57494,632,456,52,54,62,389,134,59,0,157,90.51
2025-04-07,Facebook,Carousel,Community,Static,2025,2025-Q2,2025-04,6,62352,45425,705,478,73,52,58,438,74,31,0,101,38.48
2025-04-07,Facebook,Short Video,Community,Video,2025,2025-Q2,2025-04,13,184738,120358,2395,1567,227,221,144,1166,264,73,121438,168,85.51
2025-04-07,Facebook,Text,Community,Static,2025,2025-Q2,2025-04,7,35564,22726,176,126,13,12,16,144,41,18,0,126,66.97
2025-04-07,Facebook,Story,Community,Ephemeral,2025,2025-Q2,2025-04,10,58891,41841,496,330,50,35,36,376,64,24,0,148,50.9
2025-04-07,Facebook,Long Video,Community,Video,2025,2025-Q2,2025-04,2,21022,12078,151,105,11,16,12,60,33,11,10274,25,17.98
2025-04-14,Instagram,Image,Visual,Static,2025,2025-Q2,2025-04,13,246280,164766,6916,4679,625,573,504,1452,314,100,0,138,60.04
2025-04-14,Instagram,Carousel,Visual,Static,2025,2025-Q2,2025-04,9,226815,141536,9425,6386,790,928,680,963,355,115,0,93,62.47
2025-04-14,Instagram,Short Video,Visual,Video,2025,2025-Q2,2025-04,19,778690,496891,37177,25955,3044,3560,3166,3287,1096,419,413569,286,153.44
2025-04-14,Instagram,Story,Visual,Ephemeral,2025,2025-Q2,2025-04,23,334437,219985,11878,8148,1069,1143,909,1730,512,167,0,211,135.46
2025-04-14,LinkedIn,Image,Professional,Static,2025,2025-Q2,2025-04,8,127877,81383,2216,1608,184,192,214,562,158,58,0,119,59.34
2025-04-14,LinkedIn,Carousel,Professional,Static,2025,2025-Q2,2025-04,6,114754,83600,2892,2075,295,216,223,736,140,47,0,82,26.65
2025-04-14,LinkedIn,Short Video,Professional,Video,2025,2025-Q2,2025-04,11,234064,170644,7647,5115,688,706,553,1364,372,116,138551,125,63.68
2025-04-14,LinkedIn,Long Video,Professional,Video,2025,2025-Q2,2025-04,3,50334,30946,918,648,73,82,78,191,69,26,26074,46,25.93
2025-04-14,LinkedIn,Text,Professional,Static,2025,2025-Q2,2025-04,6,50992,31895,621,447,50,54,60,211,61,25,0,101,43.77
2025-04-14,TikTok,Short Video,Short Video,Video,2025,2025-Q2,2025-04,20,1397375,922846,84356,58593,6988,7660,7392,6330,1910,811,766255,378,189.19
2025-04-14,TikTok,Story,Short Video,Ephemeral,2025,2025-Q2,2025-04,27,713670,454216,31672,21835,2683,3099,2539,3202,1020,349,0,340,214.88
2025-04-14,X (Twitter),Image,Conversation,Static,2025,2025-Q2,2025-04,7,82617,57369,955,685,90,74,77,465,97,33,0,93,35.07
2025-04-14,X (Twitter),Short Video,Conversation,Video,2025,2025-Q2,2025-04,17,322603,210095,7173,4890,619,652,543,1492,464,154,175151,201,108.18
2025-04-14,X (Twitter),Text,Conversation,Static,2025,2025-Q2,2025-04,7,44299,29975,376,266,33,31,33,233,59,23,0,106,47.53
2025-04-14,YouTube,Short Video,Video,Video,2025,2025-Q2,2025-04,6,284304,205504,9953,6782,1019,743,725,1946,334,120,186738,106,40.06
2025-04-14,Facebook,Image,Community,Static,2025,2025-Q2,2025-04,7,65029,46948,518,349,48,44,37,362,90,27,0,80,31.91
2025-04-14,Facebook,Carousel,Community,Static,2025,2025-Q2,2025-04,7,72201,46553,888,602,76,77,65,343,97,29,0,71,45.82
2025-04-14,Facebook,Short Video,Community,Video,2025,2025-Q2,2025-04,13,227176,146491,2719,1894,231,243,227,1011,295,108,120378,195,93.81
2025-04-14,Facebook,Text,Community,Static,2025,2025-Q2,2025-04,7,34829,24510,203,141,20,16,17,211,45,16,0,93,36.16
2025-04-14,Facebook,Story,Community,Ephemeral,2025,2025-Q2,2025-04,16,89935,60009,888,597,78,87,68,456,146,51,0,203,122.19
2025-04-14,Facebook,Long Video,Community,Video,2025,2025-Q2,2025-04,2,20186,12250,161,115,13,18,14,73,37,14,10605,30,23.74
2025-04-21,Instagram,Image,Visual,Static,2025,2025-Q2,2025-04,15,325197,200142,9755,6756,826,1035,767,1577,538,190,0,197,133.78
2025-04-21,Instagram,Carousel,Visual,Static,2025,2025-Q2,2025-04,9,271624,171240,11021,7965,891,1051,1066,1122,395,165,0,152,73.23
2025-04-21,Instagram,Short Video,Visual,Video,2025,2025-Q2,2025-04,14,513899,372655,23745,16788,2415,1754,2098,3383,621,234,325381,185,77.5
2025-04-21,Instagram,Story,Visual,Ephemeral,2025,2025-Q2,2025-04,16,262428,163662,7503,5376,598,615,701,1004,341,137,0,262,130.4
2025-04-21,LinkedIn,Image,Professional,Static,2025,2025-Q2,2025-04,7,85573,56864,1382,939,123,109,103,538,99,32,0,76,30.6
2025-04-21,LinkedIn,Short Video,Professional,Video,2025,2025-Q2,2025-04,11,278465,174380,7606,5280,624,707,631,1150,356,128,147473,152,87.07
2025-04-21,LinkedIn,Text,Professional,Static,2025,2025-Q2,2025-04,7,50156,34403,629,435,60,49,50,283,58,20,0,88,30.42
2025-04-21,TikTok,Short Video,Short Video,Video,2025,2025-Q2,2025-04,22,1311984,948927,89935,60572,9295,7943,7103,9351,1970,603,767671,242,120.53
2025-04-21,TikTok,Story,Short Video,Ephemeral,2025,2025-Q2,2025-04,18,514397,359657,19932,14444,1932,1380,1958,2891,674,264,0,276,127.57
2025-04-21,X (Twitter),Image,Conversation,Static,2025,2025-Q2,2025-04,11,111145,67198,1305,879,102,130,86,475,167,50,0,108,71.17
2025-04-21,X (Twitter),Short Video,Conversation,Video,2025,2025-Q2,2025-04,12,231289,148204,4384,3027,354,406,371,979,304,126,123049,221,107.41
2025-04-21,X (Twitter),Text,Conversation,Static,2025,2025-Q2,2025-04,8,45221,29225,419,287,35,39,31,214,66,22,0,88,48.11
2025-04-21,YouTube,Short Video,Video,Video,2025,2025-Q2,2025-04,7,322570,225692,13318,9005,1262,1351,967,1556,563,184,178491,75,39.63
2025-04-21,Facebook,Image,Community,Static,2025,2025-Q2,2025-04,8,74583,45099,528,367,41,53,42,270,111,38,0,104,63.24
2025-04-21,Facebook,Carousel,Community,Static,2025,2025-Q2,2025-04,6,71133,46803,747,539,64,60,76,315,81,35,0,114,59.04
2025-04-21,Facebook,Short Video,Community,Video,2025,2025-Q2,2025-04,10,149918,108066,1880,1263,190,141,129,1019,173,65,96121,156,57.17
2025-04-21,Facebook,Long Video,Community,Video,2025,2025-Q2,2025-04,2,19620,11062,136,91,9,14,10,51,30,10,11902,23,15.97
2025-04-21,Facebook,Text,Community,Static,2025,2025-Q2,2025-04,7,34163,21384,185,126,17,16,14,149,55,20,0,80,56.54
2025-04-21,Facebook,Story,Community,Ephemeral,2025,2025-Q2,2025-04,13,82058,50111,709,500,55,68,62,278,112,45,0,214,114.53
2025-04-21,LinkedIn,Carousel,Professional,Static,2025,2025-Q2,2025-04,6,88875,57625,2317,1540,207,217,142,426,134,36,0,49,30.31
2025-04-21,LinkedIn,Long Video,Professional,Video,2025,2025-Q2,2025-04,2,27923,17123,506,352,40,59,42,92,52,20,13319,30,24.15
2025-04-28,Instagram,Image,Visual,Static,2025,2025-Q2,2025-04,12,264821,179789,7234,4870,668,589,506,1471,315,120,0,208,91.72
2025-04-28,Instagram,Carousel,Visual,Static,2025,2025-Q2,2025-04,7,170602,113140,6998,4744,630,566,516,861,206,65,0,78,31.08
2025-04-28,Instagram,Short Video,Visual,Video,2025,2025-Q2,2025-04,21,794951,493380,35303,23917,2944,3099,2510,3381,1212,396,427413,212,140.7
2025-04-28,Instagram,Story,Visual,Ephemeral,2025,2025-Q2,2025-04,18,256359,178721,8433,5753,816,667,626,1496,321,103,0,212,77.09
2025-04-28,LinkedIn,Image,Professional,Static,2025,2025-Q2,2025-04,9,127095,77939,2214,1523,195,231,173,572,199,71,0,121,78.86
2025-04-28,LinkedIn,Carousel,Professional,Static,2025,2025-Q2,2025-04,5,99157,64308,2336,1703,194,186,229,449,112,48,0,93,35.64
2025-04-28,LinkedIn,Short Video,Professional,Video,2025,2025-Q2,2025-04,8,201067,144065,5399,3809,542,392,473,1253,265,99,124445,124,65.66
2025-04-28,LinkedIn,Long Video,Professional,Video,2025,2025-Q2,2025-04,1,14619,8481,238,162,15,26,18,31,24,8,6425,13,8.1
2025-04-28,LinkedIn,Text,Professional,Static,2025,2025-Q2,2025-04,7,50026,31386,708,483,58,75,52,237,85,29,0,80,55.52
2025-04-28,TikTok,Short Video,Short Video,Video,2025,2025-Q2,2025-04,22,1565524,965224,89884,62211,7223,8065,7347,6066,1949,686,820745,281,156.11
2025-04-28,TikTok,Story,Short Video,Ephemeral,2025,2025-Q2,2025-04,27,698496,453535,30819,21062,2727,2831,2249,3371,1023,326,0,278,159.26
2025-04-28,X (Twitter),Image,Conversation,Static,2025,2025-Q2,2025-04,11,133977,82980,1576,1117,127,154,138,606,193,74,0,172,100.94
2025-04-28,X (Twitter),Short Video,Conversation,Video,2025,2025-Q2,2025-04,14,244866,172667,5117,3460,510,444,414,1588,346,119,153237,194,90.52
2025-04-28,X (Twitter),Text,Conversation,Static,2025,2025-Q2,2025-04,8,53784,32908,491,350,38,49,44,203,76,30,0,122,71.71
2025-04-28,YouTube,Short Video,Video,Video,2025,2025-Q2,2025-04,5,233412,150453,7689,5375,649,672,744,1098,290,125,128812,97,44.19
2025-04-28,Facebook,Image,Community,Static,2025,2025-Q2,2025-04,8,76848,51292,592,422,52,53,54,391,103,40,0,121,58.98
2025-04-28,Facebook,Carousel,Community,Static,2025,2025-Q2,2025-04,7,81921,59061,957,670,97,76,79,524,111,41,0,97,39.88
2025-04-28,Facebook,Short Video,Community,Video,2025,2025-Q2,2025-04,13,199926,136736,2929,1978,274,298,212,1125,334,113,118562,135,88.78
2025-04-28,Facebook,Text,Community,Static,2025,2025-Q2,2025-04,7,39227,26070,220,158,20,19,22,193,54,24,0,120,46.61
2025-04-28,Facebook,Story,Community,Ephemeral,2025,2025-Q2,2025-04,12,73864,55510,692,485,73,54,59,560,103,37,0,133,54.94
2025-04-28,Facebook,Long Video,Community,Video,2025,2025-Q2,2025-04,4,41586,24896,324,226,24,36,27,177,73,28,22617,56,43.16
2025-05-05,Instagram,Image,Visual,Static,2025,2025-Q2,2025-05,13,237077,166206,7613,5037,737,721,489,1441,367,124,0,172,89.86
2025-05-05,Instagram,Carousel,Visual,Static,2025,2025-Q2,2025-05,11,305569,184419,13156,9128,1015,1356,1051,1169,474,163,0,140,92.28
2025-05-05,Instagram,Short Video,Visual,Video,2025,2025-Q2,2025-05,16,713861,451998,30180,21754,2467,2544,2963,2901,1001,429,384610,272,141.94
2025-05-05,Instagram,Story,Visual,Ephemeral,2025,2025-Q2,2025-05,21,306268,189977,10119,6906,824,1028,716,1212,497,160,0,227,157.22
2025-05-05,LinkedIn,Image,Professional,Static,2025,2025-Q2,2025-05,9,129866,86114,2194,1544,194,200,192,641,136,51,0,153,59.03
2025-05-05,LinkedIn,Carousel,Professional,Static,2025,2025-Q2,2025-05,7,119706,83555,3056,2124,292,239,209,704,145,43,0,76,29.35
2025-05-05,LinkedIn,Short Video,Professional,Video,2025,2025-Q2,2025-05,12,302317,202630,9377,6325,869,913,630,1322,480,144,161518,115,74.56
2025-05-05,LinkedIn,Text,Professional,Static,2025,2025-Q2,2025-05,7,59372,39125,709,508,62,55,55,296,66,22,0,112,45.88
2025-05-05,TikTok,Short Video,Short Video,Video,2025,2025-Q2,2025-05,17,1307820,926557,74974,52993,7407,5373,6591,8073,1650,649,801265,265,130.6
2025-05-05,TikTok,Story,Short Video,Ephemeral,2025,2025-Q2,2025-05,22,643004,389380,24465,17381,1850,2338,2158,2249,911,347,0,328,184.21
2025-05-05,X (Twitter),Image,Conversation,Static,2025,2025-Q2,2025-05,9,94383,64813,1073,735,111,85,70,619,115,33,0,109,43.22
2025-05-05,X (Twitter),Short Video,Conversation,Video,2025,2025-Q2,2025-05,15,308156,195152,6333,4384,481,532,508,1105,453,160,156809,196,127.09
2025-05-05,X (Twitter),Text,Conversation,Static,2025,2025-Q2,2025-05,7,44160,31280,387,263,35,28,28,273,49,16,0,80,25.2
2025-05-05,YouTube,Short Video,Video,Video,2025,2025-Q2,2025-05,7,334323,238743,11916,8300,1200,952,983,2199,445,160,209866,95,40.37
2025-05-05,Facebook,Image,Community,Static,2025,2025-Q2,2025-05,8,68975,45093,549,360,47,52,32,366,102,28,0,72,45.04
2025-05-05,Facebook,Carousel,Community,Static,2025,2025-Q2,2025-05,6,68175,43901,791,544,62,73,59,261,115,39,0,70,49.89
2025-05-05,Facebook,Short Video,Community,Video,2025,2025-Q2,2025-05,11,192807,121605,2077,1457,165,164,192,737,192,79,99874,194,104.85
2025-05-05,Facebook,Text,Community,Static,2025,2025-Q2,2025-05,7,30897,19968,180,121,16,15,12,144,42,13,0,71,34.71
2025-05-05,Facebook,Story,Community,Ephemeral,2025,2025-Q2,2025-05,16,99979,60887,805,550,65,70,61,392,147,50,0,179,122.54
2025-05-05,LinkedIn,Long Video,Professional,Video,2025,2025-Q2,2025-05,3,47629,28466,843,588,62,75,71,133,61,22,22718,46,22.71
2025-05-12,Instagram,Image,Visual,Static,2025,2025-Q2,2025-05,13,293499,189294,8749,6111,736,883,738,1240,444,168,0,201,116.5
2025-05-12,Instagram,Carousel,Visual,Static,2025,2025-Q2,2025-05,9,259317,170432,11126,7900,974,1023,986,1282,351,136,0,132,71.68
2025-05-12,Instagram,Short Video,Visual,Video,2025,2025-Q2,2025-05,17,669319,471445,32392,22322,3184,2676,2529,4174,901,308,405134,176,70.54
2025-05-12,Instagram,Story,Visual,Ephemeral,2025,2025-Q2,2025-05,19,311188,202288,10616,7564,904,995,960,1452,385,148,0,251,123.36
2025-05-12,LinkedIn,Image,Professional,Static,2025,2025-Q2,2025-05,7,78533,57994,1541,1016,143,141,106,479,126,42,0,91,45.01
2025-05-12,LinkedIn,Carousel,Professional,Static,2025,2025-Q2,2025-05,7,119053,72452,3220,2219,267,301,251,554,172,56,0,85,50.43
2025-05-12,LinkedIn,Short Video,Professional,Video,2025,2025-Q2,2025-05,9,250499,156063,6122,4387,480,558,573,961,341,137,132496,146,77.03
2025-05-12,LinkedIn,Text,Professional,Static,2025,2025-Q2,2025-05,7,45687,31024,613,410,63,52,41,283,59,20,0,107,47.18
2025-05-12,TikTok,Short Video,Short Video,Video,2025,2025-Q2,2025-05,25,1758896,1156239,114084,78523,10265,10714,8870,8970,2685,794,992150,213,136.15
2025-05-12,TikTok,Story,Short Video,Ephemeral,2025,2025-Q2,2025-05,22,613560,447766,27035,18859,2750,2076,2294,4095,760,222,0,253,85.25
2025-05-12,X (Twitter),Image,Conversation,Static,2025,2025-Q2,2025-05,13,140272,92745,1910,1299,169,177,146,696,214,71,0,162,92.88
2025-05-12,X (Twitter),Short Video,Conversation,Video,2025,2025-Q2,2025-05,10,214953,152700,3945,2769,388,297,334,1289,294,113,130444,146,69.56
