Month,Channel,Device,Country,Year,Quarter,Month Label,Sessions,Users,New Users,Pageviews,Bounces,Session Seconds,Goal Completions,Goal Value
2025-02-01,Display,Mobile,Germany,2025,2025-Q1,2025-02,1827,1493,1171,2278,1487,96456,11,1027.26
2025-02-01,Display,Mobile,India,2025,2025-Q1,2025-02,2336,1920,1533,2859,1914,128810,16,1509.55
2025-02-01,Display,Mobile,Australia,2025,2025-Q1,2025-02,1082,890,702,1349,884,57516,0,0
2025-02-01,Display,Mobile,Canada,2025,2025-Q1,2025-02,1480,1199,948,1844,1202,80512,6,569.87
2025-02-01,Display,Tablet,United States,2025,2025-Q1,2025-02,1309,1073,857,2015,946,71436,4,391.88
2025-02-01,Display,Tablet,United Kingdom,2025,2025-Q1,2025-02,440,361,283,656,314,23704,0,0
2025-02-01,Display,Tablet,Germany,2025,2025-Q1,2025-02,292,238,184,451,212,15515,0,0
2025-02-01,Display,Tablet,India,2025,2025-Q1,2025-02,373,307,246,564,267,20446,0,0
2025-02-01,Display,Tablet,Australia,2025,2025-Q1,2025-02,170,138,105,262,129,9085,0,0
2025-02-01,Display,Tablet,Canada,2025,2025-Q1,2025-02,227,186,149,340,162,12383,0,0
2025-03-01,Organic Search,Desktop,United States,2025,2025-Q1,2025-03,81385,66537,39726,257923,33369,14417400,2522,241989.74
2025-03-01,Organic Search,Desktop,United Kingdom,2025,2025-Q1,2025-03,27493,22549,13705,87000,11245,4992604,871,82762.03
2025-03-01,Organic Search,Desktop,Germany,2025,2025-Q1,2025-03,17931,14681,8792,55964,7369,3194576,561,53941
2025-03-01,Organic Search,Desktop,India,2025,2025-Q1,2025-03,23759,19373,11759,75093,9643,4299414,750,70704.22
2025-03-01,Organic Search,Desktop,Australia,2025,2025-Q1,2025-03,10475,8556,5168,32423,4291,1900442,326,31357.8
2025-03-01,Organic Search,Desktop,Canada,2025,2025-Q1,2025-03,14836,12142,7345,47226,6050,2707786,471,44622.75
2025-03-01,Organic Search,Mobile,United States,2025,2025-Q1,2025-03,100595,82377,49899,258137,46738,18074059,3173,303219.76
2025-03-01,Organic Search,Mobile,United Kingdom,2025,2025-Q1,2025-03,33873,27574,16790,86253,15785,6323872,1071,100752.39
2025-03-01,Organic Search,Mobile,Germany,2025,2025-Q1,2025-03,22331,18324,11014,58199,10488,3954326,701,67923.53
2025-03-01,Organic Search,Mobile,India,2025,2025-Q1,2025-03,28994,23792,14422,74811,13531,5316375,919,88168.39
2025-03-01,Organic Search,Mobile,Australia,2025,2025-Q1,2025-03,12953,10603,6396,32999,6104,2350266,395,37638.03
2025-03-01,Organic Search,Mobile,Canada,2025,2025-Q1,2025-03,18351,14985,9147,47918,8562,3303837,586,55707.16
2025-03-01,Organic Search,Tablet,United States,2025,2025-Q1,2025-03,15871,12975,7758,50297,6510,2835669,501,47803.47
2025-03-01,Organic Search,Tablet,United Kingdom,2025,2025-Q1,2025-03,5287,4316,2634,16501,2161,965863,167,15869.43
2025-03-01,Organic Search,Tablet,Germany,2025,2025-Q1,2025-03,3512,2873,1746,11093,1432,640411,110,10413.41
2025-03-01,Organic Search,Tablet,India,2025,2025-Q1,2025-03,4537,3686,2245,14226,1824,822655,144,13563.97
2025-03-01,Organic Search,Tablet,Australia,2025,2025-Q1,2025-03,2053,1690,1024,6389,843,370686,65,6225.57
2025-03-01,Organic Search,Tablet,Canada,2025,2025-Q1,2025-03,2816,2299,1395,8835,1154,508855,91,8797.65
2025-03-01,Paid Search,Desktop,United States,2025,2025-Q1,2025-03,32919,26923,18438,76411,15909,4623111,1391,133749.38
2025-03-01,Paid Search,Desktop,United Kingdom,2025,2025-Q1,2025-03,11099,8984,6229,25977,5236,1546963,481,45729.29
2025-03-01,Paid Search,Desktop,Germany,2025,2025-Q1,2025-03,7273,5982,4153,16786,3489,1034847,313,29903.63
2025-03-01,Paid Search,Desktop,India,2025,2025-Q1,2025-03,9495,7718,5348,22356,4516,1344144,407,38482.65
2025-03-01,Paid Search,Desktop,Australia,2025,2025-Q1,2025-03,4169,3428,2397,9636,1988,592336,176,16736.77
2025-03-01,Paid Search,Desktop,Canada,2025,2025-Q1,2025-03,5882,4788,3293,13659,2828,830753,254,24433.5
2025-03-01,Paid Search,Mobile,United States,2025,2025-Q1,2025-03,40837,33780,23283,78302,22508,5693440,1742,168561.36
2025-03-01,Paid Search,Mobile,United Kingdom,2025,2025-Q1,2025-03,13881,11379,7893,26528,7569,1939243,592,56201.3
2025-03-01,Paid Search,Mobile,Germany,2025,2025-Q1,2025-03,8899,7331,5071,16783,4914,1247191,371,35583.23
2025-03-01,Paid Search,Mobile,India,2025,2025-Q1,2025-03,11921,9725,6780,22891,6461,1656448,518,49281.66
2025-03-01,Paid Search,Mobile,Australia,2025,2025-Q1,2025-03,5245,4293,2994,10026,2865,748771,224,21338.69
2025-03-01,Paid Search,Mobile,Canada,2025,2025-Q1,2025-03,7360,6024,4133,14190,3997,1008310,314,29983.88
2025-03-01,Paid Search,Tablet,United States,2025,2025-Q1,2025-03,6352,5170,3581,14731,3032,894322,269,25641.57
2025-03-01,Paid Search,Tablet,United Kingdom,2025,2025-Q1,2025-03,2144,1737,1218,5033,1018,301326,90,8509.17
2025-03-01,Paid Search,Tablet,Germany,2025,2025-Q1,2025-03,1397,1153,799,3208,671,197212,59,5658.59
2025-03-01,Paid Search,Tablet,India,2025,2025-Q1,2025-03,1857,1523,1057,4328,895,260130,79,7524.56
2025-03-01,Paid Search,Tablet,Australia,2025,2025-Q1,2025-03,803,653,454,1837,384,113233,37,3539.44
2025-03-01,Paid Search,Tablet,Canada,2025,2025-Q1,2025-03,1172,964,662,2723,564,163328,48,4587.75
2025-03-01,Direct,Desktop,United States,2025,2025-Q1,2025-03,40194,32849,10915,145565,14474,9060231,1526,144048.45
2025-03-01,Direct,Desktop,United Kingdom,2025,2025-Q1,2025-03,13823,11237,3736,50909,4940,3071305,543,51802
2025-03-01,Direct,Desktop,Germany,2025,2025-Q1,2025-03,8715,7113,2367,31195,3110,1998475,337,31826.99
2025-03-01,Direct,Desktop,India,2025,2025-Q1,2025-03,11756,9658,3203,43117,4259,2633218,457,43777.12
2025-03-01,Direct,Desktop,Australia,2025,2025-Q1,2025-03,5192,4255,1420,18701,1848,1178375,195,18351.96
2025-03-01,Direct,Desktop,Canada,2025,2025-Q1,2025-03,7320,6039,1999,26683,2647,1616963,280,26862.23
2025-03-01,Direct,Mobile,United States,2025,2025-Q1,2025-03,49950,41310,13752,147129,20660,11127941,1885,179325.91
2025-03-01,Direct,Mobile,United Kingdom,2025,2025-Q1,2025-03,17337,14135,4685,52714,7081,3828695,677,64680.82
2025-03-01,Direct,Mobile,Germany,2025,2025-Q1,2025-03,11181,9173,3062,33529,4558,2502822,428,40487.88
2025-03-01,Direct,Mobile,India,2025,2025-Q1,2025-03,14833,12126,3984,44624,6082,3220154,566,54352.11
2025-03-01,Direct,Mobile,Australia,2025,2025-Q1,2025-03,6520,5339,1785,19393,2667,1465795,252,23895.08
2025-03-01,Direct,Mobile,Canada,2025,2025-Q1,2025-03,8898,7274,2430,26733,3646,2025263,341,32435.19
2025-03-01,Direct,Tablet,United States,2025,2025-Q1,2025-03,7972,6526,2162,28796,2880,1790889,308,29294.39
2025-03-01,Direct,Tablet,United Kingdom,2025,2025-Q1,2025-03,2653,2172,718,9642,956,582434,102,9835.92
2025-03-01,Direct,Tablet,Germany,2025,2025-Q1,2025-03,1684,1383,461,6037,604,382177,64,6093.7
2025-03-01,Direct,Tablet,India,2025,2025-Q1,2025-03,2297,1873,617,8338,829,514334,86,8212.34
2025-03-01,Direct,Tablet,Australia,2025,2025-Q1,2025-03,1034,845,280,3818,373,230449,39,3713.65
2025-03-01,Direct,Tablet,Canada,2025,2025-Q1,2025-03,1406,1155,380,5078,508,307897,55,5314.4
2025-03-01,Social,Desktop,United States,2025,2025-Q1,2025-03,22064,17974,13816,39807,14438,1708183,244,23050.11
2025-03-01,Social,Desktop,United Kingdom,2025,2025-Q1,2025-03,7688,6313,4805,14018,5059,578134,88,8428.19
2025-03-01,Social,Desktop,Germany,2025,2025-Q1,2025-03,4883,3999,3079,8841,3190,379317,54,5127.95
2025-03-01,Social,Desktop,India,2025,2025-Q1,2025-03,6550,5377,4063,11929,4350,490021,71,6772.22
2025-03-01,Social,Desktop,Australia,2025,2025-Q1,2025-03,2941,2409,1853,5449,1948,221952,34,3272.01
2025-03-01,Social,Desktop,Canada,2025,2025-Q1,2025-03,4032,3315,2514,7183,2659,303659,45,4261.77
2025-03-01,Social,Mobile,United States,2025,2025-Q1,2025-03,27826,22682,17339,41518,20754,2112212,311,29623.47
2025-03-01,Social,Mobile,United Kingdom,2025,2025-Q1,2025-03,9830,8088,6099,14803,7405,734862,110,10501.57
2025-03-01,Social,Mobile,Germany,2025,2025-Q1,2025-03,6043,4918,3774,9015,4526,458588,67,6353.57
2025-03-01,Social,Mobile,India,2025,2025-Q1,2025-03,8154,6708,5143,12169,6080,618642,89,8480.1
2025-03-01,Social,Mobile,Australia,2025,2025-Q1,2025-03,3656,2956,2253,5455,2717,278923,40,3796.74
2025-03-01,Social,Mobile,Canada,2025,2025-Q1,2025-03,5022,4111,3130,7508,3788,376286,57,5414.04
2025-03-01,Social,Tablet,United States,2025,2025-Q1,2025-03,4343,3545,2703,7809,2856,333161,46,4327.94
2025-03-01,Social,Tablet,United Kingdom,2025,2025-Q1,2025-03,1506,1234,940,2728,998,114513,16,1505.6
2025-03-01,Social,Tablet,Germany,2025,2025-Q1,2025-03,975,796,604,1788,639,73711,5,481.01
2025-03-01,Social,Tablet,India,2025,2025-Q1,2025-03,1265,1039,784,2303,842,95558,13,1204.21
2025-03-01,Social,Tablet,Australia,2025,2025-Q1,2025-03,572,467,357,1046,378,42699,0,0
2025-03-01,Social,Tablet,Canada,2025,2025-Q1,2025-03,789,647,497,1443,522,60875,0,0
2025-03-01,Referral,Desktop,United States,2025,2025-Q1,2025-03,9992,8157,5303,26235,5138,1591953,190,17841.49
2025-03-01,Referral,Desktop,United Kingdom,2025,2025-Q1,2025-03,3332,2748,1769,8737,1735,519360,64,6113.71
2025-03-01,Referral,Desktop,Germany,2025,2025-Q1,2025-03,2223,1821,1174,5905,1155,343654,43,4123.12
2025-03-01,Referral,Desktop,India,2025,2025-Q1,2025-03,2872,2361,1516,7393,1501,457613,56,5348.41
2025-03-01,Referral,Desktop,Australia,2025,2025-Q1,2025-03,1310,1066,685,3496,677,203004,27,2553.79
2025-03-01,Referral,Desktop,Canada,2025,2025-Q1,2025-03,1805,1478,961,4767,933,288485,36,3449.46
2025-03-01,Referral,Mobile,United States,2025,2025-Q1,2025-03,12307,10032,6505,26615,7257,1915296,237,22575.84
2025-03-01,Referral,Mobile,United Kingdom,2025,2025-Q1,2025-03,4150,3392,2184,8829,2441,665126,80,7580.97
2025-03-01,Referral,Mobile,Germany,2025,2025-Q1,2025-03,2720,2213,1436,5901,1601,431268,52,4918.06
2025-03-01,Referral,Mobile,India,2025,2025-Q1,2025-03,3561,2919,1879,7618,2099,563396,70,6635.08
2025-03-01,Referral,Mobile,Australia,2025,2025-Q1,2025-03,1608,1325,856,3458,954,252268,31,2985.43
2025-03-01,Referral,Mobile,Canada,2025,2025-Q1,2025-03,2175,1773,1145,4634,1283,346008,42,3988.59
2025-03-01,Referral,Tablet,United States,2025,2025-Q1,2025-03,1952,1591,1026,5191,1013,310185,38,3650.24
2025-03-01,Referral,Tablet,United Kingdom,2025,2025-Q1,2025-03,664,544,351,1749,345,103052,9,841.17
2025-03-01,Referral,Tablet,Germany,2025,2025-Q1,2025-03,431,350,228,1147,228,66792,0,0
2025-03-01,Referral,Tablet,India,2025,2025-Q1,2025-03,565,464,297,1483,291,90183,6,576.32
2025-03-01,Referral,Tablet,Australia,2025,2025-Q1,2025-03,253,206,134,678,131,39901,0,0
2025-03-01,Referral,Tablet,Canada,2025,2025-Q1,2025-03,350,285,185,923,181,55497,0,0
2025-03-01,Email,Desktop,United States,2025,2025-Q1,2025-03,13832,11269,2408,40887,4595,2803393,823,78951.09
2025-03-01,Email,Desktop,United Kingdom,2025,2025-Q1,2025-03,4563,3768,811,13256,1499,926732,264,25032.77
2025-03-01,Email,Desktop,Germany,2025,2025-Q1,2025-03,3094,2534,539,9104,1016,624109,178,17035.72
2025-03-01,Email,Desktop,India,2025,2025-Q1,2025-03,3994,3260,705,11759,1306,824164,235,22162.78
2025-03-01,Email,Desktop,Australia,2025,2025-Q1,2025-03,1782,1452,312,5184,585,360709,105,10056.46
2025-03-01,Email,Desktop,Canada,2025,2025-Q1,2025-03,2446,1999,427,7120,802,501888,144,13626.35
2025-03-01,Email,Mobile,United States,2025,2025-Q1,2025-03,17014,13829,2978,40808,6313,3457288,1003,95129.35
2025-03-01,Email,Mobile,United Kingdom,2025,2025-Q1,2025-03,5741,4692,1011,13822,2144,1175481,340,32187.54
2025-03-01,Email,Mobile,Germany,2025,2025-Q1,2025-03,3698,3027,650,8878,1390,754674,212,20370.53
2025-03-01,Email,Mobile,India,2025,2025-Q1,2025-03,4807,3940,856,11526,1818,992828,279,26578.69
2025-03-01,Email,Mobile,Australia,2025,2025-Q1,2025-03,2234,1827,393,5310,845,457172,132,12686.33
2025-03-01,Email,Mobile,Canada,2025,2025-Q1,2025-03,3134,2564,551,7643,1179,637846,187,17845.54
2025-03-01,Email,Tablet,United States,2025,2025-Q1,2025-03,2695,2217,475,7931,888,543469,160,15287.03
2025-03-01,Email,Tablet,United Kingdom,2025,2025-Q1,2025-03,898,733,158,2655,294,189210,52,4899.67
2025-03-01,Email,Tablet,Germany,2025,2025-Q1,2025-03,598,488,105,1771,194,120599,34,3254.08
2025-03-01,Email,Tablet,India,2025,2025-Q1,2025-03,777,633,137,2290,256,160106,44,4150.78
2025-03-01,Email,Tablet,Australia,2025,2025-Q1,2025-03,351,289,60,1009,114,71360,22,2102.95
2025-03-01,Email,Tablet,Canada,2025,2025-Q1,2025-03,473,386,83,1378,154,97583,31,2969.64
2025-03-01,Display,Desktop,United States,2025,2025-Q1,2025-03,8263,6764,5323,12500,5963,443189,58,5567.14
2025-03-01,Display,Desktop,United Kingdom,2025,2025-Q1,2025-03,2735,2220,1770,4167,1950,148644,22,2093.25
2025-03-01,Display,Desktop,Germany,2025,2025-Q1,2025-03,1797,1473,1157,2738,1290,95432,7,663.73
2025-03-01,Display,Desktop,India,2025,2025-Q1,2025-03,2321,1886,1489,3522,1661,124797,17,1585.25
2025-03-01,Display,Desktop,Australia,2025,2025-Q1,2025-03,1050,864,685,1589,754,56743,0,0
2025-03-01,Display,Desktop,Canada,2025,2025-Q1,2025-03,1447,1175,926,2201,1027,78128,3,292.1
2025-03-01,Display,Mobile,United States,2025,2025-Q1,2025-03,9925,8165,6475,12415,8223,538339,67,6442.95
2025-03-01,Display,Mobile,United Kingdom,2025,2025-Q1,2025-03,3387,2778,2198,4175,2770,181653,26,2464.46
2025-03-01,Display,Mobile,Germany,2025,2025-Q1,2025-03,2220,1814,1430,2721,1826,120938,14,1283.83
2025-03-01,Display,Mobile,India,2025,2025-Q1,2025-03,2924,2387,1876,3668,2393,154240,26,2508.37
2025-03-01,Display,Mobile,Australia,2025,2025-Q1,2025-03,1317,1092,861,1637,1090,70890,1,97.91
2025-03-01,Display,Mobile,Canada,2025,2025-Q1,2025-03,1793,1466,1149,2249,1474,94674,9,835.97
2025-03-01,Display,Tablet,United States,2025,2025-Q1,2025-03,1600,1299,1016,2410,1147,85979,4,382.03
2025-03-01,Display,Tablet,United Kingdom,2025,2025-Q1,2025-03,539,437,348,828,382,28720,0,0
2025-03-01,Display,Tablet,Germany,2025,2025-Q1,2025-03,346,287,230,516,249,18913,0,0
2025-03-01,Display,Tablet,India,2025,2025-Q1,2025-03,456,371,295,689,329,24334,0,0
2025-03-01,Display,Tablet,Australia,2025,2025-Q1,2025-03,197,157,123,294,142,10801,0,0
2025-03-01,Display,Tablet,Canada,2025,2025-Q1,2025-03,289,241,186,441,210,15186,0,0
2025-04-01,Organic Search,Desktop,United States,2025,2025-Q2,2025-04,87780,71825,44014,275308,35736,16177511,2737,259118.35
2025-04-01,Organic Search,Desktop,United Kingdom,2025,2025-Q2,2025-04,29957,24314,14656,94286,12179,5336539,952,90603.42
2025-04-01,Organic Search,Desktop,Germany,2025,2025-Q2,2025-04,19350,15916,9657,60308,7924,3511779,603,57516.7
2025-04-01,Organic Search,Desktop,India,2025,2025-Q2,2025-04,25531,20922,12641,80244,10575,4637300,799,77607
2025-04-01,Organic Search,Desktop,Australia,2025,2025-Q2,2025-04,11487,9377,5698,35907,4664,2092955,359,33494.75
2025-04-01,Organic Search,Desktop,Canada,2025,2025-Q2,2025-04,15974,13126,7944,50586,6577,2908318,496,47575.49
2025-04-01,Organic Search,Mobile,United States,2025,2025-Q2,2025-04,109948,90468,54810,277625,51824,20103239,3400,325392.66
2025-04-01,Organic Search,Mobile,United Kingdom,2025,2025-Q2,2025-04,37508,30584,18518,97111,17450,6667151,1181,112944.14
2025-04-01,Organic Search,Mobile,Germany,2025,2025-Q2,2025-04,24307,20058,12247,63299,11306,4471900,770,72909.24
2025-04-01,Organic Search,Mobile,India,2025,2025-Q2,2025-04,32039,26163,15617,82625,14936,5677018,1006,96357.92
2025-04-01,Organic Search,Mobile,Australia,2025,2025-Q2,2025-04,14284,11647,7112,36914,6659,2576015,447,42388.75
2025-04-01,Organic Search,Mobile,Canada,2025,2025-Q2,2025-04,19633,15996,9724,49299,9065,3606831,609,58281.92
2025-04-01,Organic Search,Tablet,United States,2025,2025-Q2,2025-04,17173,14103,8601,53164,7019,3139046,528,50275.62
2025-04-01,Organic Search,Tablet,United Kingdom,2025,2025-Q2,2025-04,5828,4804,2897,18167,2390,1041174,184,17704.17
2025-04-01,Organic Search,Tablet,Germany,2025,2025-Q2,2025-04,3678,3009,1829,11352,1512,676732,112,10703.38
2025-04-01,Organic Search,Tablet,India,2025,2025-Q2,2025-04,5071,4152,2509,15980,2072,908522,158,15263.09
2025-04-01,Organic Search,Tablet,Australia,2025,2025-Q2,2025-04,2290,1864,1127,7294,934,415808,73,6967.38
2025-04-01,Organic Search,Tablet,Canada,2025,2025-Q2,2025-04,3063,2511,1510,9590,1261,544036,92,8819.6
2025-04-01,Paid Search,Desktop,United States,2025,2025-Q2,2025-04,35041,28839,20090,80875,16723,5008179,1484,141772.53
2025-04-01,Paid Search,Desktop,United Kingdom,2025,2025-Q2,2025-04,12224,10117,7045,28450,5922,1719646,510,49058.2
2025-04-01,Paid Search,Desktop,Germany,2025,2025-Q2,2025-04,7756,6281,4384,17925,3679,1090445,332,30951.88
2025-04-01,Paid Search,Desktop,India,2025,2025-Q2,2025-04,10396,8536,5918,24419,4996,1447319,435,41819.46
2025-04-01,Paid Search,Desktop,Australia,2025,2025-Q2,2025-04,4669,3815,2640,10998,2246,659695,203,19622.44
2025-04-01,Paid Search,Desktop,Canada,2025,2025-Q2,2025-04,6340,5214,3623,14462,3051,887654,260,24622.73
2025-04-01,Paid Search,Mobile,United States,2025,2025-Q2,2025-04,44813,36677,25516,85452,24214,6390664,1917,181630.24
2025-04-01,Paid Search,Mobile,United Kingdom,2025,2025-Q2,2025-04,15140,12351,8447,29199,8323,2081304,643,61781.63
2025-04-01,Paid Search,Mobile,Germany,2025,2025-Q2,2025-04,9721,7904,5516,18374,5254,1353053,420,40024.43
2025-04-01,Paid Search,Mobile,India,2025,2025-Q2,2025-04,12815,10509,7324,24102,6990,1831017,540,51376.55
2025-04-01,Paid Search,Mobile,Australia,2025,2025-Q2,2025-04,5775,4682,3241,11085,3105,804755,245,23118.08
2025-04-01,Paid Search,Mobile,Canada,2025,2025-Q2,2025-04,7838,6423,4486,14820,4269,1107887,333,31566.63
2025-04-01,Paid Search,Tablet,United States,2025,2025-Q2,2025-04,6852,5635,3940,15858,3290,971854,289,27587.61
2025-04-01,Paid Search,Tablet,United Kingdom,2025,2025-Q2,2025-04,2402,1969,1355,5565,1158,333556,101,9741.7
2025-04-01,Paid Search,Tablet,Germany,2025,2025-Q2,2025-04,1563,1280,884,3691,745,217516,68,6454.97
2025-04-01,Paid Search,Tablet,India,2025,2025-Q2,2025-04,2003,1648,1137,4665,968,279577,84,8126.86
2025-04-01,Paid Search,Tablet,Australia,2025,2025-Q2,2025-04,912,747,520,2132,437,128242,38,3632.18
2025-04-01,Paid Search,Tablet,Canada,2025,2025-Q2,2025-04,1238,1010,709,2872,597,179062,54,5134.38
2025-04-01,Direct,Desktop,United States,2025,2025-Q2,2025-04,43640,35350,11895,159894,15539,9786474,1680,158175.78
2025-04-01,Direct,Desktop,United Kingdom,2025,2025-Q2,2025-04,15064,12387,4101,54886,5415,3357912,575,55098.55
2025-04-01,Direct,Desktop,Germany,2025,2025-Q2,2025-04,9953,8158,2706,37189,3597,2202941,393,37495.54
2025-04-01,Direct,Desktop,India,2025,2025-Q2,2025-04,12587,10293,3421,44778,4498,2800378,468,44798.15
2025-04-01,Direct,Desktop,Australia,2025,2025-Q2,2025-04,5837,4786,1578,21478,2092,1295139,225,21493.37
2025-04-01,Direct,Desktop,Canada,2025,2025-Q2,2025-04,7854,6394,2152,28821,2813,1779452,308,29172.16
2025-04-01,Direct,Mobile,United States,2025,2025-Q2,2025-04,54683,44327,14704,164124,22232,12092997,2129,202482.66
2025-04-01,Direct,Mobile,United Kingdom,2025,2025-Q2,2025-04,18512,15214,5068,54709,7529,4119568,699,66576.17
2025-04-01,Direct,Mobile,Germany,2025,2025-Q2,2025-04,12107,9814,3258,36369,4917,2718695,470,44563.11
2025-04-01,Direct,Mobile,India,2025,2025-Q2,2025-04,15865,12934,4283,47027,6486,3552904,605,56955.14
2025-04-01,Direct,Mobile,Australia,2025,2025-Q2,2025-04,7117,5853,1937,21329,2939,1587075,274,26324.41
2025-04-01,Direct,Mobile,Canada,2025,2025-Q2,2025-04,9740,7973,2650,28645,3984,2197521,371,35497.16
2025-04-01,Direct,Tablet,United States,2025,2025-Q2,2025-04,8696,7068,2346,31997,3104,1948170,342,32645.31
2025-04-01,Direct,Tablet,United Kingdom,2025,2025-Q2,2025-04,2949,2435,809,10865,1070,654036,114,10934.84
2025-04-01,Direct,Tablet,Germany,2025,2025-Q2,2025-04,1917,1561,519,7068,685,427350,77,7357.96
2025-04-01,Direct,Tablet,India,2025,2025-Q2,2025-04,2474,2023,683,8984,885,561889,93,8771.73
2025-04-01,Direct,Tablet,Australia,2025,2025-Q2,2025-04,1141,928,304,4187,407,250656,44,4198.14
2025-04-01,Direct,Tablet,Canada,2025,2025-Q2,2025-04,1567,1286,431,5726,561,356377,60,5685.12
2025-04-01,Social,Desktop,United States,2025,2025-Q2,2025-04,25098,20515,15506,46650,16456,1863813,279,26866.96
2025-04-01,Social,Desktop,United Kingdom,2025,2025-Q2,2025-04,8256,6750,5144,14781,5455,630977,90,8628.37
2025-04-01,Social,Desktop,Germany,2025,2025-Q2,2025-04,5444,4425,3352,9995,3590,406109,60,5746.97
2025-04-01,Social,Desktop,India,2025,2025-Q2,2025-04,7182,5886,4560,13204,4712,549131,82,7757.74
2025-04-01,Social,Desktop,Australia,2025,2025-Q2,2025-04,3230,2629,1972,5833,2128,239153,38,3656.27
2025-04-01,Social,Desktop,Canada,2025,2025-Q2,2025-04,4466,3643,2773,8160,2940,335672,48,4551.02
2025-04-01,Social,Mobile,United States,2025,2025-Q2,2025-04,31013,25281,19341,46590,23059,2362766,346,32567.91
2025-04-01,Social,Mobile,United Kingdom,2025,2025-Q2,2025-04,10253,8336,6386,15206,7657,789842,115,10827.21
2025-04-01,Social,Mobile,Germany,2025,2025-Q2,2025-04,6743,5542,4207,10074,5074,505759,74,7106.91
2025-04-01,Social,Mobile,India,2025,2025-Q2,2025-04,8710,7133,5471,12753,6581,673845,98,9435.59
2025-04-01,Social,Mobile,Australia,2025,2025-Q2,2025-04,3978,3256,2473,5916,2997,298660,42,3968.06
